district_id,ksp_district,lgd_district,police_station_name,address,email,phone,circle,latitude,longitude,clean_name,match_type
546.0,Raichur,Raichur,Balaganoor PS,Balaganoor,balaganoorrcr@ksp.gov.in,08535-258631,Sindhanoor Circle,15.95531,76.74995,balaganoor,ORIGINAL
546.0,Raichur,Raichur,Devadurga PS,Deodurga,deodurgarcr@ksp.gov.in,08531-260333,Lingasugur Sub-Division,16.4175742,76.9320221,devadurga,EXACT
546.0,Raichur,Raichur,Gabbur PS,Gabbur,gabburrcr@ksp.gov.in,08531-260333,Devadurga Circle,15.3132794,75.1376632,gabbur,EXACT
546.0,Raichur,Raichur,Hutti PS,hutti,huttircr@ksp.gov.in,08537-275033,Lingasugur Circle,16.2023654,76.6680329,hutti,EXACT
546.0,Raichur,Raichur,Idapanur PS,Idapanoor,idapanoorrcr@ksp.gov.in,08532-200033,Yeragera Circle,16.0055626,77.4640891,idapanur,FUZZY (94.1)
546.0,Raichur,Raichur,Jalhalli PS,Jalahalli,jalahallircr@ksp.gov.in,08531-265233,Devadurga Circle,16.3651178,76.7808528,jalhalli,FUZZY (94.1)
546.0,Raichur,Raichur,Kowthal PS,Kowthal,kowthalrcr@ksp.gov.in,08538-252028,Manvi Circle,15.7742431,77.1385238,kowthal,FUZZY (87.5)
546.0,Raichur,Raichur,Lingasugur PS,Lingasugur,lingasugurrcr@ksp.gov.in,08537-257227,Lingasugur Circle,16.1563,76.5242,lingasugur,EXACT
546.0,Raichur,Raichur,Manvi PS,Manvi,manvircr@ksp.gov.in,08538-220333,Sindhanoor Sub-Division,15.9967483,77.0481181,manvi,EXACT
546.0,Raichur,Raichur,Market Yard PS,Raichur,marketyardrcr@ksp.gov.in,08532-235600,Raichur West Circle,16.4802379,75.3917995,,EXACT
546.0,Raichur,Raichur,Maski PS,Maski,maskircr@ksp.gov.in,08537-270244,Maski Circle,15.958598,76.6573629,maski,EXACT
546.0,Raichur,Raichur,Mudgal PS,Mudgal,mudgalrcr@ksp.gov.in,08537-280536,Maski Circle,16.012447,76.4410153,mudgal,FUZZY (92.3)
546.0,Raichur,Raichur,Raichur CEN Crime PS,,email@ksp.gov.in,88888-888888,Raichur District,16.1983225,77.3527444,raichur,EXACT
546.0,Raichur,Raichur,Raichur Rural PS,Riahcur,ruralrcr@ksp.gov.in,08532-235308,Raichur Rural Circle,16.1983225,77.3527444,raichur,EXACT
546.0,Raichur,Raichur,Raichur Traffic PS,Raichur,trafficrcr@ksp.gov.in,08532-226124,Raichur West Circle,16.1983225,77.3527444,raichur,EXACT
546.0,Raichur,Raichur,Raichur West PS,Raichur,westrcr@ksp.gov.in,08532-232570,Raichur West Circle,16.1983225,77.3527444,raichur,EXACT
546.0,Raichur,Raichur,Sadar Bazar PS,Riahcur,sardarbazarrcr@ksp.gov.in,08532-226148,Raichur Sub-Division,12.9989026,77.7375086,sadar,FUZZY (90.0)
546.0,Raichur,Raichur,Shakti Nagar PS,Shakthinagar,shakthinagararcr@ksp.gov.in,08532-246133,Raichur Rural Circle,18.2970851,77.5805015,shakti nagar,FUZZY (95.7)
546.0,Raichur,Raichur,Sindanur Traffic PS,,email@ksp.gov.in,88888-888888,Sindhanoor Circle,15.7685584,76.7549926,sindanur,FUZZY (94.1)
546.0,Raichur,Raichur,Sirwar PS,Sirwar,sirwarrcr@ksp.gov.in,08538-270020,Manvi Circle,16.1759,77.01597,sirwar,ORIGINAL
546.0,Raichur,Raichur,Turvihal PS,Turvihal,turvihalrcr@ksp.gov.in,08535-244233,Sindhanoor Circle,15.7620689,76.5976263,turvihal,FUZZY (88.9)
546.0,Raichur,Raichur,Yapaladinni PS,Yapaldinni,yapaldinnircr@ksp.gov.in,08532-280111,Raichur Rural Circle,16.2926375,77.5221181,yapaladinni,EXACT
546.0,Raichur,Raichur,Yeregera PS,Yeragera,yeragerarcr@ksp.gov.in,08532-282033,Yeragera Circle,16.0698798,77.4139665,yeregera,FUZZY (87.5)
631.0,Bengaluru South,Bengaluru South,Akkur PS,"IGGALUR ROAD, VIRUPAKSHIPURA(H),",akkurrmn@ksp.gov.in,080-27263253,Channapatna Rural Circle,12.8175414,77.1730485,akkur,FUZZY (90.9)
631.0,Bengaluru South,Bengaluru South,Bidadi PS,NEAR BUS STAND,bidadirmn@ksp.gov.in,080-27282237,Ramanagara Rural Circle,12.7988507,77.3869947,bidadi,EXACT
631.0,Bengaluru South,Bengaluru South,Channapatna East PS,"NEAR RMC YARD, B.M ROAD",cpatnaeastrmn@ksp.gov.in,080-27251229,Channapatna Town Circle,12.6544559,77.2042594,channapatna,FUZZY (91.7)
631.0,Bengaluru South,Bengaluru South,Channapatna Rural PS,NEAR HANUMANTHANAGAR,cpatnaruralrmn@ksp.gov.in,080-27251256,Channapatna Rural Circle,12.6544559,77.2042594,channapatna,FUZZY (91.7)
631.0,Bengaluru South,Bengaluru South,Channapatna Town PS,"Opp. SBI, B.M ROAD, NEAR GANDHI BHAVAN",cpatnatownrmn@ksp.gov.in,080-27251749,Channapatna Town Circle,12.6544559,77.2042594,channapatna,FUZZY (91.7)
631.0,Bengaluru South,Bengaluru South,CHANNAPATNA TRAFFIC PS,"Opp. SBI, B.M Road, Near Gandhi BhavanChannapatna Town",email@ksp.gov.in,88888-888888,Channapatna Town Circle,12.6544559,77.2042594,channapatna,FUZZY (91.7)
631.0,Bengaluru South,Bengaluru South,Harohalli PS,NEAR BANGALORE - KANAKAPURA MAIN ROAD,hhallirmn@ksp.gov.in,080-27562240,Ramanagara Sub-Division,12.6801695,77.473355,harohalli,EXACT
631.0,Bengaluru South,Bengaluru South,Ijoor PS,"B.M, ROAD, NEAR DPO",ijoorrmn@ksp.gov.in,080-27271786,Ramanagara Town Circle,12.72977,77.28515,ijoor,ORIGINAL
631.0,Bengaluru South,Bengaluru South,Kaggalipura PS,,email@ksp.gov.in,88888-888888,Ramanagara Sub-Division,12.8016986,77.5082445,kaggalipura,EXACT
631.0,Bengaluru South,Bengaluru South,Kanakapura Rural PS,"RAMANAGARA MAIN ROAD, NEAR KSRTC DIPO,",kpuraruralrmn@ksp.gov.in,080-27523616,Kanakapura Circle,12.5450268,77.4199095,kanakapura,EXACT
631.0,Bengaluru South,Bengaluru South,Kanakapura Town PS,"NEAR TALUK OFFICE,",kpuratownrmn@ksp.gov.in,080-27522441,Kanakapura Circle,12.5450268,77.4199095,kanakapura,EXACT
631.0,Bengaluru South,Bengaluru South,Kanakapura Traffic PS,Kanakapura Traffic PS,email@ksp.gov.in,88888-888888,Kanakapura Circle,12.5450268,77.4199095,kanakapura,EXACT
631.0,Bengaluru South,Bengaluru South,Kodihalli PS,"NEAR BABU RAO CIRCLE,",khallirmn@ksp.gov.in,080-27541240,Kanakapura Circle,12.8688319,76.2904777,kodihalli,EXACT
631.0,Bengaluru South,Bengaluru South,Kudur PS,MUROOR - KUDUR MAIN ROAD,kudurrmn@ksp.gov.in,080-27762241,Magadi Sub Division,13.1067695,77.1643577,kudur,FUZZY (90.9)
631.0,Bengaluru South,Bengaluru South,M.K. Doddi PS,"H.MOGENAHALLI (P), MALUR(H)",mkdoddirmn@ksp.gov.in,080-27266231,Channapatna Rural Circle,12.5282498,76.9376077,m k doddi,FUZZY (90.0)
631.0,Bengaluru South,Bengaluru South,Magadi PS,NEAR BUS STAND,magadirmn@ksp.gov.in,080-27745224,Magadi Sub Division,12.9567353,77.2242281,magadi,EXACT
631.0,Bengaluru South,Bengaluru South,Ramanagar CEN Crime PS,RamanagarRamanagar,email@ksp.gov.in,88888-888888,Ramanagara District,12.7252766,77.2804797,ramanagar,FUZZY (94.7)
631.0,Bengaluru South,Bengaluru South,Ramanagara Rural PS,"NEAR PWD CIRCLE, B.M ROAD,",rnagarruralrmn@ksp.gov.in,080-27271321,Ramanagara Rural Circle,12.7252766,77.2804797,ramanagara,EXACT
631.0,Bengaluru South,Bengaluru South,Ramanagara Town PS,"NEAR OLD TALUK OFFICE & Govt.HOSPITAL,",rnagartownrmn@ksp.gov.in,080-27271230,Ramanagara Town Circle,12.7252766,77.2804797,ramanagara,EXACT
631.0,Bengaluru South,Bengaluru South,Ramanagara Traffic PS,"NEAR PWD CIRCLE, B.M ROAD,",tfcrmn@ksp.gov.in,080-27273904,Ramanagara Town Circle,12.7252766,77.2804797,ramanagara,EXACT
631.0,Bengaluru South,Bengaluru South,Ramanagara Women PS,"B M Road, Above Ijoor PSRamanagara Town",email@ksp.gov.in,88888-888888,Ramanagara Town Circle,12.7252766,77.2804797,ramanagara,EXACT
631.0,Bengaluru South,Bengaluru South,Sathnoor PS,DODDAHALAHALLI ROAD,sathanoorrmn2@ksp.gov.in,080-27551233,Kanakapura Circle,12.45243,77.32077,sathnoor,ORIGINAL
631.0,Bengaluru South,Bengaluru South,Tavarekere PS,MAGADI MAIN ROAD,tkerermn2@ksp.gov.in,080-28434365,Magadi Sub Division,13.1334356,77.9290602,tavarekere,EXACT
547.0,Shivamogga,Shivamogga,Agumbe PS,"AGUMBE POLICE STATION, ABUMBE, THIRTHAHALLI T",agumbeshi@ksp.gov.in,08181-233181,Thirthahalli Circle,13.5084827,75.0962575,agumbe,EXACT
547.0,Shivamogga,Shivamogga,Anavatti PS,"ANAVATTI, SORABA TQ, SHIMOGA",anavattishi@ksp.gov.in,08184 267135,Soraba Circle,14.5639826,75.1528978,anavatti,EXACT
547.0,Shivamogga,Shivamogga,Bhadravathi New Town PS,"UBLEBAILU ROAD, NEWTOWN, BHADRAVATHI",bdvtnewtownshi@ksp.gov.in,08282 274313,Bhadravathi Town Circle,13.8502075,75.7037863,bhadravathi new,FUZZY (95.0)
547.0,Shivamogga,Shivamogga,Bhadravathi Old Town PS,"MADHAVACHAR CIRCLE, OLD TOWN, BHADRAVATHI",bdvtoldtownshi@ksp.gov.in,08282 266343,Bhadravathi Town Circle,13.8502075,75.7037863,bhadravathi old,FUZZY (95.0)
547.0,Shivamogga,Shivamogga,Bhadravathi Rural PS,"BEHIND TALUK OFFICE, RANGAPPA CIRCLE, BHADRAV",bdvtruralshi@ksp.gov.in,8282266033,Bhadravathi Sub-Division,13.8502075,75.7037863,bhadravathi,EXACT
547.0,Shivamogga,Shivamogga,Bhadravathi Traffic PS,"UBLEBAILU ROAD, NEWTOWN, BHADRAVATHI",bdvttrafficshi@ksp.gov.in,08282 276314,Bhadravathi Town Circle,13.8502075,75.7037863,bhadravathi,EXACT
547.0,Shivamogga,Shivamogga,Doddapete PS,"BESIDE PROVITE BUS STAND, SAGAR ROAD, SHIMOGA",cpidoddapeteshi@ksp.gov.in,08182-261414,Shimoga Sub-Division,13.93051,75.5666,doddapete,ORIGINAL
547.0,Shivamogga,Shivamogga,Holehonnur PS,"HOLEHONNUR, BHADRAVATHI TQ, SHIMOGA DIST",holehonnurshi@ksp.gov.in,08282-235494,Bhadravathi Rural Circle,13.9868732,75.6889093,holehonnur,FUZZY (95.2)
547.0,Shivamogga,Shivamogga,Hosamane PS,address,hosamaneshi@ksp.gov.in,8282266022,Bhadravathi Town Circle,13.9332498,74.7560108,hosamane,EXACT
547.0,Shivamogga,Shivamogga,Hosanagara PS,"SHIMOGA-MASTIKATTE MAIN ROAD, HOSANAGARA TQ",hosanagarashi@ksp.gov.in,08185-221244,Hosanagara Circle,13.916789,75.0657952,hosanagara,EXACT
547.0,Shivamogga,Shivamogga,Jayanagara PS,"BESIDE RTO OFFICE, SOULAGA ROAD, SHIMOGA",jayanagarashi@ksp.gov.in,08182-261416,Vinobanagara Circle,13.7651465,76.8318128,jayanagara,EXACT
547.0,Shivamogga,Shivamogga,Jog PS,"NEAR BUS STAND, JOGA, SAGARA TQ, SHIMOGA",jogashi@ksp.gov.in,08186 244733,Sagar Rural Circle,17.8368269,78.0731499,jog,FUZZY (90.0)
547.0,Shivamogga,Shivamogga,Kargal PS,"SAGAR-JOGA ROAD, KARGAL, SAGAR TQ, SHIMOGA DI",kargalshi@ksp.gov.in,08186-240234,Sagar Rural Circle,14.1890027,74.8145523,kargal,EXACT
547.0,Shivamogga,Shivamogga,Kote PS,"KOTE POST OFFICE ROAD, SHIMOGA CITY",koteshi@ksp.gov.in,08182-261415,Shimoga Sub-Division,13.2805773,74.7402555,kote,EXACT
547.0,Shivamogga,Shivamogga,Kumsi PS,"SAGAR ROAD, KUMSI POST, SHIMOGA DIST",kumsishi@ksp.gov.in,08182-262332,Shimoga Rural Circle,14.0546834,75.400134,kumsi,EXACT
547.0,Shivamogga,Shivamogga,Malur PS,"SAGAR-THIRTHAHALLI ROAD,  MALUR POST, THIRTHA",malurshi@ksp.gov.in,08181 235142,Thirthahalli Circle,13.0058697,77.9393648,malur,FUZZY (90.9)
547.0,Shivamogga,Shivamogga,Nagara PS,address,nagarashi@ksp.gov.in,08185-265666,Hosanagara Circle,13.8236828,75.0328554,nagara,EXACT
547.0,Shivamogga,Shivamogga,Paper Town PS,"PAPER TOWN, BHADRAVATHI, SHIMOA DIST",bdvtpapertownshi@ksp.gov.in,08282 270456,Bhadravathi Rural Circle,13.82107,75.70204,paper,ORIGINAL
547.0,Shivamogga,Shivamogga,Ripponpet PS,"SHIMOGA - HOSANAGARA MAIN ROAD, RIPPONPETE, H",ripponpeteshi@ksp.gov.in,08185 242635,Hosanagara Circle,11.5389643,76.1682956,ripponpet,FUZZY (90.0)
547.0,Shivamogga,Shivamogga,Sagar Rural PS,"NEAR GANAPATHI TEMPLE, SAGAR, SHIMOGA DIST",sagarruralshi@ksp.gov.in,8183226194,Sagar Sub-Division,14.1665017,75.0263852,sagar,FUZZY (90.9)
547.0,Shivamogga,Shivamogga,Sagar Town PS,"SHIMOGA- JOGA ROAD, SAGAR, SHIMOGA DIST",sagartownshi@ksp.gov.in,08183 226067,Sagar Sub-Division,14.1665017,75.0263852,sagar,FUZZY (90.9)
547.0,Shivamogga,Shivamogga,Shikaripura Rural PS,"SHIRALAKOPPA ROAD, SHIKARIPURA,  SHIKARIPURA",shikaripuraruralshi@ksp.gov.in,818722430,Shikaripura Circle,14.2639661,75.3587796,shikaripura,EXACT
547.0,Shivamogga,Shivamogga,Shikaripura Town PS,"SHIMOGA-SHIKARIPURA MAIN ROAD, SHIKARIPURA, S",shikaripurashi@ksp.gov.in,08187 222772,Shikaripura Circle,14.2639661,75.3587796,shikaripura,EXACT
547.0,Shivamogga,Shivamogga,Shimoga East Traffic PS,,email@ksp.gov.in,88888-888888,Shivamogga Traffic Circle,13.92207,75.59395,shimoga,ORIGINAL
547.0,Shivamogga,Shivamogga,Shimoga Rural PS,"SAGAR ROAD, SHIMOGA",shimogaruralshi@ksp.gov.in,08182-261418,Shimoga Rural Circle,13.93258,75.56436,shimoga,ORIGINAL
547.0,Shivamogga,Shivamogga,Shimoga Traffic PS,"BESIDE PROVITE BUS STAND, SAGAR ROAD, SHIMOGA",shimogatrafficshi@kps.gov.in,08182-261417,Shivamogga Traffic Circle,13.93089,75.56635,shimoga,ORIGINAL
547.0,Shivamogga,Shivamogga,Shiralakuppa PS,"SHIRALAKOPPA POST, SHIKARIPURA TQ, SHIMOGA DI",shiralkoppashi@ksp.gov.in,08187 234511,Shikaripura Circle,16.1917448,76.8202476,shiralakuppa,FUZZY (90.0)
547.0,Shivamogga,Shivamogga,Shivamogga CEN Crime PS,Shivamogga,email@ksp.gov.in,88888-888888,Shivamogga District,13.9326093,75.574978,shivamogga,EXACT
547.0,Shivamogga,Shivamogga,Soraba PS,"BESIDE TALUK OFFICE ROAD, SORABA",sorabashi@ksp.gov.in,08184-272210,Soraba Circle,14.3789817,75.0937842,soraba,EXACT
547.0,Shivamogga,Shivamogga,Thirthahalli PS,"SOPPUGUDDE, THIRTHAHALLI, THIRTHAHALLI TQ",thirthahallishi@ksp.gov.in,08181 228333,Thirthahalli Sub Divison,13.6901992,75.2463699,thirthahalli,FUZZY (95.7)
547.0,Shivamogga,Shivamogga,Tunga Nagar PS,"BE SIDE FIRE OFFICE, SAGAR ROAD, SHIMOGA",tunganagarashi@ksp.gov.in,08182-261424,Shimoga Sub-Division,13.92376,75.55448,tunga nagar,ORIGINAL
547.0,Shivamogga,Shivamogga,Vinobanagara PS,"RMC YARD, SAGAR ROAD, SHIMOGA",vinobanagarashi@ksp.gov.in,08182-261424,Vinobanagara Circle,12.11511,77.0736938,vinobanagara,FUZZY (90.0)
548.0,Tumakuru,Tumakuru,Amruthur PS,"KODAGIHALLI EXTENTION,  AMRUTHUR TOWN, PIN: 5",amruthurtkr@ksp.gov.in,08132-225229,Kunigal Circle,12.9191727,76.9330261,amruthur,FUZZY (87.5)
548.0,Tumakuru,Tumakuru,Arasikere PS,"AMRAPURA PAVAGADA ROAD, ARASIKERE, PIN:572116",arsikeretkr@ksp.gov.in,08136-248433,Thirumani Circle,13.3159809,76.256849,arasikere,EXACT
548.0,Tumakuru,Tumakuru,Badavanahalli PS,"NEAR BUS STOP, SIRA MADHUGIRI ROAD, BADAVANAH",bdhallitkr@ksp.gov.in,08137-284901,Madhugiri Sub-Division,13.6756456,77.0667006,badavanahalli,EXACT
548.0,Tumakuru,Tumakuru,Bellavi PS,"BELLAVI,NEAR BUS STAND PIN:572153",bellavitkr@ksp.gov.in,0816-2240046,Tumkur Rural Circle,13.4165913,77.0182721,bellavi,EXACT
548.0,Tumakuru,Tumakuru,Chandrashekarpura PS,"Near Bus stand  C.S. Pura,  Gubbi Taluk.",cspuratkr@ksp.gov.in,08131-246522,Gubbi Circle,13.1505544,76.8845972,chandrashekarpura,FUZZY (94.4)
548.0,Tumakuru,Tumakuru,Chelur PS,"CHELUR, NEAR CHELUR CIRCLE, PIN:572117",chelurtkr@ksp.gov.in,08131-242222,Gubbi Circle,13.4424524,76.9060701,chelur,FUZZY (92.3)
548.0,Tumakuru,Tumakuru,Chikkanayakanahalli PS,"CHIKKANAYAKANAHALLI TOWN, NEAR OLD COURT, PIN",cnhallitkr@ksp.gov.in,08133-267234,Chikkanayakanahalli Circle,13.4190772,76.6202776,chikkanayakanahalli,EXACT
548.0,Tumakuru,Tumakuru,Dandina Shivara PS,"NEAR BUS STOP, DANDINASHIVARA, PIN:572215",dshivaratkr@ksp.gov.in,08139-278355,Turuvekere Circle,13.2531027,76.7097613,dandina shivara,EXACT
548.0,Tumakuru,Tumakuru,Gubbi PS,"PSI, GUBBI POLICE STATION, NH 206 ROAD SUBAS",gubbitkr@ksp.gov.in,08131-222229,Gubbi Circle,13.3095743,76.9400698,gubbi,EXACT
548.0,Tumakuru,Tumakuru,Handanakere PS,"NEAR BUS STOP,HANDANAKERE, PIN:572119",hdanakeretkr@ksp.gov.in,08133-257660,Chikkanayakanahalli Circle,13.5031638,76.4488387,handanakere,EXACT
548.0,Tumakuru,Tumakuru,Hebbur PS,"KUNIGAL ROAD, HEBBUR, PIN:572120",hebburtkr@ksp.gov.in,0816-2241036,Kyathasandra Circle,13.7441928,76.0138681,hebbur,FUZZY (92.3)
548.0,Tumakuru,Tumakuru,Honnavalli PS,"NEAR BUS STOP, HONNAVALLI,PIN:572217",honnavallitkr@ksp.gov.in,08134-264710,Tiptur Rural Circle,13.3332501,76.3865427,honnavalli,EXACT
548.0,Tumakuru,Tumakuru,Huliyar PS,"HULIYAR TOWN, PIN:572218",huliyartkr@ksp.gov.in,08133-256150,Chikkanayakanahalli Circle,13.5849337,76.5416593,huliyar,FUZZY (93.3)
548.0,Tumakuru,Tumakuru,Huliyurdurga PS,H.DURGA TOWN. PIN:572123,hdurgatkr@ksp.gov.in,08132-223338,Kunigal Circle,12.8281852,77.0334582,huliyurdurga,FUZZY (96.0)
548.0,Tumakuru,Tumakuru,Jayanagara PS,,email@ksp.gov.in,88888-888888,Thilak Park Circle,13.7651465,76.8318128,jayanagara,EXACT
548.0,Tumakuru,Tumakuru,Kallambella PS,"NH-4 ROAD, KALLAMBELLA, PIN:572125",kalambellatkr@ksp.gov.in,08135-274738,Sira Rural Circle,13.6310454,76.9232261,kallambella,EXACT
548.0,Tumakuru,Tumakuru,Kibbanhalli PS,address,kbcrosstkr@ksp.gov.in,08134-262055,Tiptur Rural Circle,13.3082482,76.6433729,kibbanhalli,FUZZY (95.7)
548.0,Tumakuru,Tumakuru,Kodigenahalli PS,"NEAR BUS STOP, KODAGENAHALLI, PIN:572127",kdigehallitkr@ksp.gov.in,08137-279534,Madhugiri Circle,13.7203304,77.3859542,kodigenahalli,EXACT
548.0,Tumakuru,Tumakuru,Kolala PS,,email@ksp.gov.in,88888-888888,Koratagere Circle,13.3655011,77.3099245,kolala,EXACT
548.0,Tumakuru,Tumakuru,Kora PS,"NH-4 ROAD, KORA, PIN:572128",koratkr@ksp.gov.in,0816-2242006,Tumkur Rural Circle,13.4383803,77.0638712,kora,EXACT
548.0,Tumakuru,Tumakuru,Koratagere PS,"NEAR TALUK OFFICE, MADHUGIRI-TUMKUR ROAD, KOR",koratageretkr@ksp.gov.in,08138-232136,Koratagere Circle,13.5215422,77.2358911,koratagere,EXACT
548.0,Tumakuru,Tumakuru,Kunigal PS,"NEAR B.M.ROAD, OPP. TALUK OFFICE, KUNIGAL TOW",cpikunigaltkr@ksp.gov.in,08132-220229,Kunigal Sub-Division,13.0260158,77.0222704,kunigal,EXACT
548.0,Tumakuru,Tumakuru,Kyathasandra PS,"NEAR JAS TOLL GATE, KYATHASANDRA, PIN:572101",ksandratkr@ksp.gov.in,0816-2281124,Kyathasandra Circle,13.30826,77.14868,kyathasandra,ORIGINAL
548.0,Tumakuru,Tumakuru,Madhugiri PS,"BARLINE ROAD, MADHUGIRI TOWN,PIN:572132",madhugiritkr@ksp.gov.in,08137-282381,Madhugiri Circle,13.6601789,77.2140882,madhugiri,EXACT
548.0,Tumakuru,Tumakuru,Medigeshi PS,"NEAR BUS STOP, MIDIGESHI, PIN:572133",midigeshitkr@ksp.gov.in,08137-278634,Madhugiri Circle,13.49574,77.12191,medigeshi,ORIGINAL
548.0,Tumakuru,Tumakuru,New Extention PS,"NEAR ARTICULTURE OFFICE, NH-206(BH ROAD) NEPS",newextentkr@ksp.gov.in,0816-2278224,Thilak Park Circle,13.338681,77.109147,new extention,ORIGINAL
548.0,Tumakuru,Tumakuru,Nonavinakere PS,"NEAR BUSSTOP, Y-T ROAD, NONAVINAKERE, PIN:572",nvkeretkr@ksp.gov.in,08134-258024,Tiptur Rural Circle,13.1634549,76.5541504,nonavinakere,EXACT
548.0,Tumakuru,Tumakuru,Patanayakanahalli PS,"PATTANAYAKANAHALLI, PIN:572135",pnhallitkr@ksp.gov.in,08135-271058,Sira Rural Circle,13.8883587,76.9180655,patanayakanahalli,FUZZY (97.1)
548.0,Tumakuru,Tumakuru,Pavagada PS,"NEAR TALUK OFFICE, PAVAGADA TOWN, PIN:561202",pavagadatkr@ksp.gov.in,08136-245666,Madhugiri Sub-Division,14.0994177,77.2804049,pavagada,EXACT
548.0,Tumakuru,Tumakuru,Sira PS,"EXTENSION, MAHALLA ROAD, SIRA TOWN, PIN:57213",siratowntkr@ksp.gov.in,08135-275237,Sira Sub Division,13.7409467,76.905738,sira,EXACT
548.0,Tumakuru,Tumakuru,Tavarekere PS,"NH-4 ROAD, TAVAREKERE, PIN:572139",tavarekeretkr@ksp.gov.in,08135-272541,Sira Rural Circle,13.1334356,77.9290602,tavarekere,EXACT
548.0,Tumakuru,Tumakuru,Thilak Park PS,"POORAS COLONY, JAIPURA ROAD, THILAKPARK, PIN:",thilakparktkr@ksp.gov.in,0816-2278202,Thilak Park Circle,13.34226,77.0905,thilak park,ORIGINAL
548.0,Tumakuru,Tumakuru,Thirumani PS,"NEAR BUS STOP, THIRUMANI, PIN:572172",thirumanitkr@ksp.gov.in,08136-240047,Thirumani Circle,14.2394994,77.4401919,thirumani,FUZZY (94.1)
548.0,Tumakuru,Tumakuru,Tiptur Rural PS,"OPP. GOVT. COLLAGE, BH ROAD, NEAR TALUK OFFIC",tipturrrltkr@ksp.gov.in,08134-251007,Tiptur Rural Circle,13.258575,76.4737675,tiptur,EXACT
548.0,Tumakuru,Tumakuru,Tiptur Town PS,"NEAR ARALIMARA STOP, BH ROAD, TIPTUR TOWN, PI",tipturtwntkr@ksp.gov.in,08134-251041,Tiptur Sub-Division,13.258575,76.4737675,tiptur,EXACT
548.0,Tumakuru,Tumakuru,Tumkur CEN Crime PS,DCBTumakuru,email@ksp.gov.in,88888-888888,Tumakuru District,13.3452295,77.1031948,tumkur,ORIGINAL
548.0,Tumakuru,Tumakuru,Tumkur Rural PS,"BARLINE ROAD, NEAR CHILUME CHOWLTRY, TUMKUR T",tumkurrtkr@ksp.gov.in,0816-2278381,Tumkur Rural Circle,13.34224,77.10594,tumkur,ORIGINAL
548.0,Tumakuru,Tumakuru,Tumkur Town PS,"CHURCH CIRCLE, HORAPETE ROAD, NEAR SBM, OPP O",towntkr@ksp.gov.in,0816-2278388,Tumkur Town Circle,13.3449,77.10345,tumkur,ORIGINAL
548.0,Tumakuru,Tumakuru,Tumkur Traffic PS,"NERA DC OFFICE, OLD MARKET CHOWK,PIN:572101",trafficesttkr@ksp.gov.in,0816-2272340,Tumkur Town Circle,13.342714,77.105931,tumkur,ORIGINAL
548.0,Tumakuru,Tumakuru,Turuvekere PS,"NEAR GOVT. HOSPITAL, TURUVKERE TOWN.",turuvekeretkr@ksp.gov.in,08139-287334,Turuvekere Circle,13.1627196,76.6680675,turuvekere,EXACT
548.0,Tumakuru,Tumakuru,Y.N. Hosakote PS,NEAR BUS STAND YN HOSAKOTE.PIN: 572141,ynhosakotetkr@ksp.gov.in,08136-247635,Thirumani Circle,16.064116,75.4595327,y n hosakote,FUZZY (90.0)
549.0,Udupi,Udupi,Ajekar PS,"Marne Village, Post Ajekar",ajekarudp@ksp.gov.in,08253-271100,Karkala Circle,13.3217888,75.0000195,ajekar,FUZZY (92.3)
549.0,Udupi,Udupi,Amasebailu PS,"Near Amasebailu Village Panchayath Office, Am",amasebailudp@ksp.gov.in,08259-286499,Kundapura Circle,13.60307,74.94859,amasebailu,ORIGINAL
549.0,Udupi,Udupi,Brahmavar PS,"Varamballi Village, Brahmavara Post",brahmavaraudp@ksp.gov.in,0820-2561044,Brahmavar Circle,13.4336923,74.7436381,brahmavar,FUZZY (94.7)
549.0,Udupi,Udupi,Byndoor PS,"Yadthare Village, Byndoor Post",byndoorudp@ksp.gov.in,08254-251033,Byndoor Circle,13.8671,74.62651,byndoor,ORIGINAL
549.0,Udupi,Udupi,Gangolli PS,"Gujjadi Village, Gangolli Post",gangolloudp@ksp.gov.in,08254-265333,Byndoor Circle,13.650741,74.6686542,gangolli,EXACT
549.0,Udupi,Udupi,Hebri PS,Hebri Village & Post,hebriudp@ksp.gov.in,08253-251116,Karkala Circle,13.459429,74.991552,hebri,EXACT
549.0,Udupi,Udupi,Hiriadka PS,"Anjaru Village, Hiriyadka Post",hiriyadkaudp@ksp.gov.in,0820-2542248,Brahmavar Circle,13.3506593,74.8659955,hiriadka,EXACT
549.0,Udupi,Udupi,Kapu PS,"Kaup Padu Village, Kaup Post",kaupudp@ksp.gov.in,0820-2551033,Kapu Circle,13.2306764,74.7484014,kapu,EXACT
549.0,Udupi,Udupi,Karkala Rural PS,"Karkala Kasaba Village, Post Karkala",karkalruraludp@ksp.gov.in,08258-232083,Karkala Circle,13.2145414,74.9951861,karkala,EXACT
549.0,Udupi,Udupi,Karkala Town PS,"Karkala Kasaba Village, Post Karkala",karkaltownudp@ksp.gov.in,08258-230213,Karkala Circle,13.2145414,74.9951861,karkala,EXACT
549.0,Udupi,Udupi,Kollur PS,Kollur Village & Post,kollurudp@ksp.gov.in,08254-258233,Byndoor Circle,17.5362731,77.4295504,kollur,EXACT
549.0,Udupi,Udupi,Kota PS,"Giliyaru Village, Kota Post",kotaudp@ksp.gov.in,0820-2564155,Brahmavar Circle,13.5235898,74.7049501,kota,EXACT
