district_id,ksp_district,lgd_district,police_station_name,address,email,phone,circle,latitude,longitude,geocode_status,geocode_query
547.0,Shivamogga,Shivamogga,Jayanagara PS,"BESIDE RTO OFFICE, SOULAGA ROAD, SHIMOGA",jayanagarashi@ksp.gov.in,08182-261416,Vinobanagara Circle,13.934391,75.534761,,
547.0,Shivamogga,Shivamogga,Jog PS,"NEAR BUS STAND, JOGA, SAGARA TQ, SHIMOGA",jogashi@ksp.gov.in,08186 244733,Sagar Rural Circle,13.932381,75.597547,,
547.0,Shivamogga,Shivamogga,Kargal PS,"SAGAR-JOGA ROAD, KARGAL, SAGAR TQ, SHIMOGA DI",kargalshi@ksp.gov.in,08186-240234,Sagar Rural Circle,13.905627,75.58993,,
547.0,Shivamogga,Shivamogga,Kote PS,"KOTE POST OFFICE ROAD, SHIMOGA CITY",koteshi@ksp.gov.in,08182-261415,Shimoga Sub-Division,13.909474,75.552971,,
547.0,Shivamogga,Shivamogga,Kumsi PS,"SAGAR ROAD, KUMSI POST, SHIMOGA DIST",kumsishi@ksp.gov.in,08182-262332,Shimoga Rural Circle,13.912598,75.544974,,
547.0,Shivamogga,Shivamogga,Malur PS,"SAGAR-THIRTHAHALLI ROAD,  MALUR POST, THIRTHA",malurshi@ksp.gov.in,08181 235142,Thirthahalli Circle,13.959458,75.562128,,
547.0,Shivamogga,Shivamogga,Nagara PS,address,nagarashi@ksp.gov.in,08185-265666,Hosanagara Circle,13.935666,75.53251,,
547.0,Shivamogga,Shivamogga,Paper Town PS,"PAPER TOWN, BHADRAVATHI, SHIMOA DIST",bdvtpapertownshi@ksp.gov.in,08282 270456,Bhadravathi Rural Circle,13.900603,75.542021,,
547.0,Shivamogga,Shivamogga,Ripponpet PS,"SHIMOGA - HOSANAGARA MAIN ROAD, RIPPONPETE, H",ripponpeteshi@ksp.gov.in,08185 242635,Hosanagara Circle,13.940527,75.598428,,
547.0,Shivamogga,Shivamogga,Sagar Rural PS,"NEAR GANAPATHI TEMPLE, SAGAR, SHIMOGA DIST",sagarruralshi@ksp.gov.in,8183226194,Sagar Sub-Division,13.947052,75.600833,,
547.0,Shivamogga,Shivamogga,Sagar Town PS,"SHIMOGA- JOGA ROAD, SAGAR, SHIMOGA DIST",sagartownshi@ksp.gov.in,08183 226067,Sagar Sub-Division,13.890428,75.574928,,
547.0,Shivamogga,Shivamogga,Shikaripura Rural PS,"SHIRALAKOPPA ROAD, SHIKARIPURA,  SHIKARIPURA",shikaripuraruralshi@ksp.gov.in,818722430,Shikaripura Circle,13.915011,75.604138,,
547.0,Shivamogga,Shivamogga,Shikaripura Town PS,"SHIMOGA-SHIKARIPURA MAIN ROAD, SHIKARIPURA, S",shikaripurashi@ksp.gov.in,08187 222772,Shikaripura Circle,13.956324,75.552949,,
547.0,Shivamogga,Shivamogga,Shimoga East Traffic PS,,email@ksp.gov.in,88888-888888,Shivamogga Traffic Circle,13.948087,75.579792,,
547.0,Shivamogga,Shivamogga,Shimoga Rural PS,"SAGAR ROAD, SHIMOGA",shimogaruralshi@ksp.gov.in,08182-261418,Shimoga Rural Circle,13.965135,75.589764,,
547.0,Shivamogga,Shivamogga,Shimoga Traffic PS,"BESIDE PROVITE BUS STAND, SAGAR ROAD, SHIMOGA",shimogatrafficshi@kps.gov.in,08182-261417,Shivamogga Traffic Circle,13.911812,75.592131,,
547.0,Shivamogga,Shivamogga,Shiralakuppa PS,"SHIRALAKOPPA POST, SHIKARIPURA TQ, SHIMOGA DI",shiralkoppashi@ksp.gov.in,08187 234511,Shikaripura Circle,13.904767,75.579801,,
547.0,Shivamogga,Shivamogga,Shivamogga CEN Crime PS,Shivamogga,email@ksp.gov.in,88888-888888,Shivamogga District,13.898438,75.541997,,
547.0,Shivamogga,Shivamogga,Soraba PS,"BESIDE TALUK OFFICE ROAD, SORABA",sorabashi@ksp.gov.in,08184-272210,Soraba Circle,13.964699,75.606812,,
547.0,Shivamogga,Shivamogga,Thirthahalli PS,"SOPPUGUDDE, THIRTHAHALLI, THIRTHAHALLI TQ",thirthahallishi@ksp.gov.in,08181 228333,Thirthahalli Sub Divison,13.946488,75.584656,,
547.0,Shivamogga,Shivamogga,Tunga Nagar PS,"BE SIDE FIRE OFFICE, SAGAR ROAD, SHIMOGA",tunganagarashi@ksp.gov.in,08182-261424,Shimoga Sub-Division,13.942543,75.541609,,
547.0,Shivamogga,Shivamogga,Vinobanagara PS,"RMC YARD, SAGAR ROAD, SHIMOGA",vinobanagarashi@ksp.gov.in,08182-261424,Vinobanagara Circle,13.931335,75.563848,,
548.0,Tumakuru,Tumakuru,Amruthur PS,"KODAGIHALLI EXTENTION,  AMRUTHUR TOWN, PIN: 5",amruthurtkr@ksp.gov.in,08132-225229,Kunigal Circle,13.375464,77.064147,,
548.0,Tumakuru,Tumakuru,Arasikere PS,"AMRAPURA PAVAGADA ROAD, ARASIKERE, PIN:572116",arsikeretkr@ksp.gov.in,08136-248433,Thirumani Circle,13.301238,77.085862,,
548.0,Tumakuru,Tumakuru,Badavanahalli PS,"NEAR BUS STOP, SIRA MADHUGIRI ROAD, BADAVANAH",bdhallitkr@ksp.gov.in,08137-284901,Madhugiri Sub-Division,13.326252,77.101138,,
548.0,Tumakuru,Tumakuru,Bellavi PS,"BELLAVI,NEAR BUS STAND PIN:572153",bellavitkr@ksp.gov.in,0816-2240046,Tumkur Rural Circle,13.336773,77.088136,,
548.0,Tumakuru,Tumakuru,Chandrashekarpura PS,"Near Bus stand  C.S. Pura,  Gubbi Taluk.",cspuratkr@ksp.gov.in,08131-246522,Gubbi Circle,13.363834,77.102215,,
548.0,Tumakuru,Tumakuru,Chelur PS,"CHELUR, NEAR CHELUR CIRCLE, PIN:572117",chelurtkr@ksp.gov.in,08131-242222,Gubbi Circle,13.308693,77.094832,,
548.0,Tumakuru,Tumakuru,Chikkanayakanahalli PS,"CHIKKANAYAKANAHALLI TOWN, NEAR OLD COURT, PIN",cnhallitkr@ksp.gov.in,08133-267234,Chikkanayakanahalli Circle,13.337412,77.0629,,
548.0,Tumakuru,Tumakuru,Dandina Shivara PS,"NEAR BUS STOP, DANDINASHIVARA, PIN:572215",dshivaratkr@ksp.gov.in,08139-278355,Turuvekere Circle,13.380897,77.07312,,
548.0,Tumakuru,Tumakuru,Gubbi PS,"PSI, GUBBI POLICE STATION, NH 206 ROAD SUBAS",gubbitkr@ksp.gov.in,08131-222229,Gubbi Circle,13.303721,77.073659,,
548.0,Tumakuru,Tumakuru,Handanakere PS,"NEAR BUS STOP,HANDANAKERE, PIN:572119",hdanakeretkr@ksp.gov.in,08133-257660,Chikkanayakanahalli Circle,13.326736,77.070468,,
548.0,Tumakuru,Tumakuru,Hebbur PS,"KUNIGAL ROAD, HEBBUR, PIN:572120",hebburtkr@ksp.gov.in,0816-2241036,Kyathasandra Circle,13.371233,77.105123,,
548.0,Tumakuru,Tumakuru,Honnavalli PS,"NEAR BUS STOP, HONNAVALLI,PIN:572217",honnavallitkr@ksp.gov.in,08134-264710,Tiptur Rural Circle,13.33407,77.072898,,
548.0,Tumakuru,Tumakuru,Huliyar PS,"HULIYAR TOWN, PIN:572218",huliyartkr@ksp.gov.in,08133-256150,Chikkanayakanahalli Circle,13.371695,77.106195,,
548.0,Tumakuru,Tumakuru,Huliyurdurga PS,H.DURGA TOWN. PIN:572123,hdurgatkr@ksp.gov.in,08132-223338,Kunigal Circle,13.336582,77.085868,,
548.0,Tumakuru,Tumakuru,Jayanagara PS,,email@ksp.gov.in,88888-888888,Thilak Park Circle,13.372926,77.08761,,
548.0,Tumakuru,Tumakuru,Kallambella PS,"NH-4 ROAD, KALLAMBELLA, PIN:572125",kalambellatkr@ksp.gov.in,08135-274738,Sira Rural Circle,13.306854,77.092073,,
548.0,Tumakuru,Tumakuru,Kibbanhalli PS,address,kbcrosstkr@ksp.gov.in,08134-262055,Tiptur Rural Circle,13.332344,77.128529,,
548.0,Tumakuru,Tumakuru,Kodigenahalli PS,"NEAR BUS STOP, KODAGENAHALLI, PIN:572127",kdigehallitkr@ksp.gov.in,08137-279534,Madhugiri Circle,13.361145,77.061951,,
548.0,Tumakuru,Tumakuru,Kolala PS,,email@ksp.gov.in,88888-888888,Koratagere Circle,13.360837,77.115061,,
548.0,Tumakuru,Tumakuru,Kora PS,"NH-4 ROAD, KORA, PIN:572128",koratkr@ksp.gov.in,0816-2242006,Tumkur Rural Circle,13.36052,77.13104,,
548.0,Tumakuru,Tumakuru,Koratagere PS,"NEAR TALUK OFFICE, MADHUGIRI-TUMKUR ROAD, KOR",koratageretkr@ksp.gov.in,08138-232136,Koratagere Circle,13.311501,77.134926,,
548.0,Tumakuru,Tumakuru,Kunigal PS,"NEAR B.M.ROAD, OPP. TALUK OFFICE, KUNIGAL TOW",cpikunigaltkr@ksp.gov.in,08132-220229,Kunigal Sub-Division,13.302539,77.131225,,
548.0,Tumakuru,Tumakuru,Kyathasandra PS,"NEAR JAS TOLL GATE, KYATHASANDRA, PIN:572101",ksandratkr@ksp.gov.in,0816-2281124,Kyathasandra Circle,13.333076,77.088227,,
548.0,Tumakuru,Tumakuru,Madhugiri PS,"BARLINE ROAD, MADHUGIRI TOWN,PIN:572132",madhugiritkr@ksp.gov.in,08137-282381,Madhugiri Circle,13.332436,77.09412,,
548.0,Tumakuru,Tumakuru,Medigeshi PS,"NEAR BUS STOP, MIDIGESHI, PIN:572133",midigeshitkr@ksp.gov.in,08137-278634,Madhugiri Circle,13.308379,77.06344,,
548.0,Tumakuru,Tumakuru,New Extention PS,"NEAR ARTICULTURE OFFICE, NH-206(BH ROAD) NEPS",newextentkr@ksp.gov.in,0816-2278224,Thilak Park Circle,13.379759,77.087166,,
548.0,Tumakuru,Tumakuru,Nonavinakere PS,"NEAR BUSSTOP, Y-T ROAD, NONAVINAKERE, PIN:572",nvkeretkr@ksp.gov.in,08134-258024,Tiptur Rural Circle,13.350754,77.080296,,
548.0,Tumakuru,Tumakuru,Patanayakanahalli PS,"PATTANAYAKANAHALLI, PIN:572135",pnhallitkr@ksp.gov.in,08135-271058,Sira Rural Circle,13.361837,77.065796,,
548.0,Tumakuru,Tumakuru,Pavagada PS,"NEAR TALUK OFFICE, PAVAGADA TOWN, PIN:561202",pavagadatkr@ksp.gov.in,08136-245666,Madhugiri Sub-Division,13.372656,77.114644,,
548.0,Tumakuru,Tumakuru,Sira PS,"EXTENSION, MAHALLA ROAD, SIRA TOWN, PIN:57213",siratowntkr@ksp.gov.in,08135-275237,Sira Sub Division,13.375386,77.0893,,
548.0,Tumakuru,Tumakuru,Tavarekere PS,"NH-4 ROAD, TAVAREKERE, PIN:572139",tavarekeretkr@ksp.gov.in,08135-272541,Sira Rural Circle,13.308555,77.139507,,
548.0,Tumakuru,Tumakuru,Thilak Park PS,"POORAS COLONY, JAIPURA ROAD, THILAKPARK, PIN:",thilakparktkr@ksp.gov.in,0816-2278202,Thilak Park Circle,13.317334,77.101399,,
548.0,Tumakuru,Tumakuru,Thirumani PS,"NEAR BUS STOP, THIRUMANI, PIN:572172",thirumanitkr@ksp.gov.in,08136-240047,Thirumani Circle,13.301803,77.133555,,
548.0,Tumakuru,Tumakuru,Tiptur Rural PS,"OPP. GOVT. COLLAGE, BH ROAD, NEAR TALUK OFFIC",tipturrrltkr@ksp.gov.in,08134-251007,Tiptur Rural Circle,13.354476,77.114026,,
548.0,Tumakuru,Tumakuru,Tiptur Town PS,"NEAR ARALIMARA STOP, BH ROAD, TIPTUR TOWN, PI",tipturtwntkr@ksp.gov.in,08134-251041,Tiptur Sub-Division,13.302459,77.076101,,
548.0,Tumakuru,Tumakuru,Tumkur CEN Crime PS,DCBTumakuru,email@ksp.gov.in,88888-888888,Tumakuru District,13.334627,77.107518,,
548.0,Tumakuru,Tumakuru,Tumkur Rural PS,"BARLINE ROAD, NEAR CHILUME CHOWLTRY, TUMKUR T",tumkurrtkr@ksp.gov.in,0816-2278381,Tumkur Rural Circle,13.335718,77.109248,,
548.0,Tumakuru,Tumakuru,Tumkur Town PS,"CHURCH CIRCLE, HORAPETE ROAD, NEAR SBM, OPP O",towntkr@ksp.gov.in,0816-2278388,Tumkur Town Circle,13.371141,77.138607,,
548.0,Tumakuru,Tumakuru,Tumkur Traffic PS,"NERA DC OFFICE, OLD MARKET CHOWK,PIN:572101",trafficesttkr@ksp.gov.in,0816-2272340,Tumkur Town Circle,13.369976,77.106753,,
548.0,Tumakuru,Tumakuru,Turuvekere PS,"NEAR GOVT. HOSPITAL, TURUVKERE TOWN.",turuvekeretkr@ksp.gov.in,08139-287334,Turuvekere Circle,13.333989,77.064861,,
548.0,Tumakuru,Tumakuru,Y.N. Hosakote PS,NEAR BUS STAND YN HOSAKOTE.PIN: 572141,ynhosakotetkr@ksp.gov.in,08136-247635,Thirumani Circle,13.368491,77.099589,,
549.0,Udupi,Udupi,Ajekar PS,"Marne Village, Post Ajekar",ajekarudp@ksp.gov.in,08253-271100,Karkala Circle,13.310132,74.763943,,
549.0,Udupi,Udupi,Amasebailu PS,"Near Amasebailu Village Panchayath Office, Am",amasebailudp@ksp.gov.in,08259-286499,Kundapura Circle,13.331597,74.752043,,
549.0,Udupi,Udupi,Brahmavar PS,"Varamballi Village, Brahmavara Post",brahmavaraudp@ksp.gov.in,0820-2561044,Brahmavar Circle,13.307671,74.748614,,
549.0,Udupi,Udupi,Byndoor PS,"Yadthare Village, Byndoor Post",byndoorudp@ksp.gov.in,08254-251033,Byndoor Circle,13.379256,74.731288,,
549.0,Udupi,Udupi,Gangolli PS,"Gujjadi Village, Gangolli Post",gangolloudp@ksp.gov.in,08254-265333,Byndoor Circle,13.355149,74.758485,,
549.0,Udupi,Udupi,Hebri PS,Hebri Village & Post,hebriudp@ksp.gov.in,08253-251116,Karkala Circle,13.307476,74.761314,,
549.0,Udupi,Udupi,Hiriadka PS,"Anjaru Village, Hiriyadka Post",hiriyadkaudp@ksp.gov.in,0820-2542248,Brahmavar Circle,13.377953,74.758215,,
549.0,Udupi,Udupi,Kapu PS,"Kaup Padu Village, Kaup Post",kaupudp@ksp.gov.in,0820-2551033,Kapu Circle,13.307672,74.760184,,
549.0,Udupi,Udupi,Karkala Rural PS,"Karkala Kasaba Village, Post Karkala",karkalruraludp@ksp.gov.in,08258-232083,Karkala Circle,13.350059,74.772408,,
549.0,Udupi,Udupi,Karkala Town PS,"Karkala Kasaba Village, Post Karkala",karkaltownudp@ksp.gov.in,08258-230213,Karkala Circle,13.373955,74.720163,,
549.0,Udupi,Udupi,Kollur PS,Kollur Village & Post,kollurudp@ksp.gov.in,08254-258233,Byndoor Circle,13.325204,74.735107,,
549.0,Udupi,Udupi,Kota PS,"Giliyaru Village, Kota Post",kotaudp@ksp.gov.in,0820-2564155,Brahmavar Circle,13.378464,74.753454,,
549.0,Udupi,Udupi,Kundapura PS,"Near Taluk Office, Kundapura Kasaba Village,",kundapuraudp@ksp.gov.in,08254-230338,Kundapura Circle,13.332049,74.722969,,
549.0,Udupi,Udupi,Kundapura Rural PS,"Kandlur MainRoad,Kundapura Taluk",email@ksp.gov.in,88888-888888,Kundapura Circle,13.340372,74.715935,,
549.0,Udupi,Udupi,Kundapura Traffic PS,address,kundapurtrfudp@ksp.gov.in,08254-233800,Kundapura Circle,13.346262,74.740504,,
549.0,Udupi,Udupi,Malpe PS,"Kodavoor Village, Malpe Post",malpeudp@ksp.gov.in,0820-2537999,Udupi Circle,13.309666,74.728373,,
549.0,Udupi,Udupi,Manipal PS,"Shivalli Village, Manipal Post",manipaludp@ksp.gov.in,0820-2570328,Udupi Sub-Division,13.364752,74.750244,,
549.0,Udupi,Udupi,Padubidri PS,"Nadsal Village, Padubidri Post",padubidriudp@ksp.gov.in,0820-2555452,Kapu Circle,13.377755,74.711072,,
549.0,Udupi,Udupi,Shankaranarayana PS,Shankarnarayana Village & Post,shankarnarayanaudp@ksp.gov.in,08259-280299,Kundapura Circle,13.32093,74.732485,,
549.0,Udupi,Udupi,Shirva PS,Shirva Village & Post,shirvaudp@ksp.gov.in,0820-2554139,Kapu Circle,13.353274,74.780531,,
549.0,Udupi,Udupi,Udupi CEN Crime PS,Udupi,email@ksp.gov.in,88888-888888,Udupi District,13.310084,74.741818,,
549.0,Udupi,Udupi,Udupi Town PS,"76 Badagubettu Village, Post Udupi",udupitownudp@ksp.gov.in,0820-2520444,Udupi Circle,13.345184,74.72989,,
549.0,Udupi,Udupi,Udupi Traffic PS,"Near Taluk Office, Moodanidamboor Village",udupitrafficudp@ksp.gov.in,0820-2521332,Udupi Circle,13.372276,74.78162,,
550.0,Uttara Kannada,Uttara Kannada,Ambikanagar PS,"Ambikanagar PS, Ambikanagar",ambikanagarkwr@ksp.gov.in,08284-258633,Haliyal Circle,14.786502,74.661748,,
550.0,Uttara Kannada,Uttara Kannada,Ankola PS,"Near Bus Stand, Ankola",ankolakwr@ksp.gov.in,08388 - 230333,Karwar Sub-Division,14.77331,74.661829,,
550.0,Uttara Kannada,Uttara Kannada,Banavasi PS,"Banavasi PS, Banavasi",banavasikwr@ksp.gov.in,08384-264210,Sirsi Circle,14.807116,74.649845,,
550.0,Uttara Kannada,Uttara Kannada,Bhatkal Rural PS,"Azad Nagar, Bhatkal",bhatkalruralkwr@ksp.gov.in,08385-227333,Bhatkal Circle,14.833264,74.723252,,
550.0,Uttara Kannada,Uttara Kannada,Bhatkal Town PS,"V.T. Road, Bhatkal",bhatkaltownkwr@ksp.gov.in,08385-226333,Bhatkal Circle,14.775418,74.724682,,
550.0,Uttara Kannada,Uttara Kannada,Chittakula PS,"Main Road, Sadashivgad, Chittakula, Karwar",chittakulakwr@ksp.gov.in,08382 - 265733,Kadra Circle,14.77232,74.669777,,
550.0,Uttara Kannada,Uttara Kannada,Dandeli Rural PS,"Dandeli Rural PS, Dandeli",dandeliruralkwr@ksp.gov.in,08284-230363,Dandeli Circle,14.759717,74.702728,,
550.0,Uttara Kannada,Uttara Kannada,Dandeli Town PS,"Dandeli Town PS, Dandeli",dandelitownkwr@ksp.gov.in,08284-231333,Dandeli Circle,14.763777,74.66442,,
550.0,Uttara Kannada,Uttara Kannada,Gokarna PS,"Near IB, Gokarn",gokarnkwr@ksp.gov.in,08386-581326,Kumta Circle,14.808045,74.651223,,
550.0,Uttara Kannada,Uttara Kannada,Haliyal PS,"Haliyal PS, Haliyal",haliyalkwr@ksp.gov.in,08284-220133,Haliyal Circle,14.771669,74.681942,,
550.0,Uttara Kannada,Uttara Kannada,Honnavara PS,"Near Police Ground, N.H.-17, Honnavar",honnavarkwr@ksp.gov.in,08387-220248,Honnavara Circle,14.805684,74.71968,,
550.0,Uttara Kannada,Uttara Kannada,Joida PS,"Joida Police Station, Joida",joidakwr@ksp.gov.in,08284-282733,Joida Circle,14.768669,74.64873,,
550.0,Uttara Kannada,Uttara Kannada,Kadra PS,"Kadra Bazaar, Kadra",kadrakwr@ksp.gov.in,08382-256592,Kadra Circle,14.818984,74.720932,,
550.0,Uttara Kannada,Uttara Kannada,Karwar Rural PS,"Civil Court Road, Karwar",ruralkwr@ksp.gov.in,08382 - 222443,Karwar Circle,14.826551,74.700556,,
550.0,Uttara Kannada,Uttara Kannada,Karwar Town PS,"Green Street, Karwar",townkwr@ksp.gov.in,08382-226333,Karwar Circle,14.809802,74.66287,,
550.0,Uttara Kannada,Uttara Kannada,Karwar Traffic PS,"Main Road, Karwar",traffickwr@ksp.gov.in,08382-228333,Karwar Circle,14.813668,74.669139,,
550.0,Uttara Kannada,Uttara Kannada,Kumta PS,"Near Police Ground, Nellikeri, Kumta",kumtakwr@ksp.gov.in,08386-222333,Kumta Circle,14.754926,74.681737,,
550.0,Uttara Kannada,Uttara Kannada,Mallapura PS,"Opp: Kaiga Township, Mallapur",mallapurkwr@ksp.gov.in,08382 - 254812,Kadra Circle,14.803865,74.678476,,
550.0,Uttara Kannada,Uttara Kannada,Manki PS,"Manki PS, Manki",mankikwr@ksp.gov.in,08387-257886,Honnavara Circle,14.7906,74.683495,,
550.0,Uttara Kannada,Uttara Kannada,Mundgod PS,"Bankapur Road, Mundgod",mundgodkwr@ksp.gov.in,08384-222211,Sirsi Sub-Division,14.761992,74.683363,,
550.0,Uttara Kannada,Uttara Kannada,Murudeshwar PS,"Kerekatte, Murdeshwar",murdeshwarkwr@ksp.gov.in,08385-228896,Bhatkal Circle,14.820242,74.668562,,
550.0,Uttara Kannada,Uttara Kannada,New Market PS,"Near Police Ground, Sirsi",sirsinewmarketkwr@ksp.gov.in,08384-236330,Sirsi Circle,14.77179,74.704843,,
550.0,Uttara Kannada,Uttara Kannada,Ramnagar PS,"Via Dandeli Road, Ramanagar",ramanagarkwr@ksp.gov.in,08284-248133,Joida Circle,14.769079,74.69646,,
550.0,Uttara Kannada,Uttara Kannada,Siddapura PS,"Opp: Police Quarters, Siddapur",siddapurkwr@ksp.gov.in,08384-230214,Sirsi Sub-Division,14.795211,74.669163,,
550.0,Uttara Kannada,Uttara Kannada,Sirsi Rural PS,"Near Police Ground, Sirsi",sirsiruralkwr@ksp.gov.in,08384-236233,Sirsi Circle,14.806902,74.714034,,
550.0,Uttara Kannada,Uttara Kannada,Sirsi Town PS,"Hulekal Road, Sirsi",sirsitownkwr@ksp.gov.in,08384-226333,Sirsi Circle,14.814034,74.651066,,
550.0,Uttara Kannada,Uttara Kannada,UK CEN Crime PS,UKUK,email@ksp.gov.in,88888-888888,Uttara Kannada District,14.768353,74.673252,,
550.0,Uttara Kannada,Uttara Kannada,UK Women PS,Ganapati Temple Main RoadKarwar,email@ksp.gov.in,88888-888888,Karwar Sub-Division,14.829275,74.722223,,
550.0,Uttara Kannada,Uttara Kannada,Yellapura PS,"Devi Temple Road, Yellapur",yellapurkwr@ksp.gov.in,08419-261133,Sirsi Sub-Division,14.824112,74.703105,,
530.0,Vijayapur,Vijayapura,Adarsh Nagar PS,Adarsha Nagar Police Station Solapur Road Bij,adarshnagarbjp@ksp.gov.in,08352-263333,Golgumbaz Circle,16.790314,75.685457,,
530.0,Vijayapur,Vijayapura,Alamatti PS,address,alamattibjp@ksp.gov.in,08426-281103,Basavan Bagewadi Circle,16.84236,75.712722,,
530.0,Vijayapur,Vijayapura,Almel PS,Almel Police Station Neat KSRTC Bus Stand Tq/,almelbjp@ksp.gov.in,08488-232033,Sindagi Circle,16.834841,75.748143,,
530.0,Vijayapur,Vijayapura,APMC PS,APMC Police Station -APMC Yard Indi Raod Bija,apmcbjp@ksp.gov.in,08352-252791,Golgumbaz Circle,16.860536,75.675505,,
530.0,Vijayapur,Vijayapura,Babaleshwar PS,Bableshwar Police Station Bijapur to Jamakhan,babaleshwarbjp@ksp.gov.in,08355-283033,Bijapur Rural Circle,16.818231,75.745846,,
530.0,Vijayapur,Vijayapura,Basavan Bagewadi PS,B.Bagewadi Police Station Kolhar Road Tq/Dist,bagewadibjp@ksp.gov.in,08358-245333,Basavan Bagewadi Circle,16.857651,75.71069,,
530.0,Vijayapur,Vijayapura,Bijapur rural PS,Bijapur Rural Police Station Road Near Railwa,bijapurruralbjp@ksp.gov.in,08352-250923,Bijapur Rural Circle,16.850871,75.735189,,
530.0,Vijayapur,Vijayapura,Bijapur Traffic PS,Bijapur Traffic Police Station Near Gandhi Ch,trafficbjp@ksp.gov.in,08352-252600,Bijapur Town Circle,16.859698,75.675786,,
530.0,Vijayapur,Vijayapura,Chadachan PS,Chadachan Police Station Marsdi Area Chadacha,chadachanbjp@ksp.gov.in,08422-278013,Chadachan Circle,16.845833,75.671735,,
530.0,Vijayapur,Vijayapura,Devara Hipparagi PS,D.Hipparagi Police Station Bijapur to Sindagi,devarhipparagibjp@ksp.gov.in,08424-283033,Sindagi Circle,16.833751,75.725687,,
530.0,Vijayapur,Vijayapura,Gandhi Chowk PS,Gandhi Chowk Police Station Near Gandhi Chowk,gandhichowkbjp@ksp.gov.in,08532-250033,Bijapur Town Circle,16.83478,75.678766,,
530.0,Vijayapur,Vijayapura,Golgumbaz PS,Golgumbaz Police Station Road Near Railway Br,golagumvazbjo@ksp.gov.in,08352-250214,Golgumbaz Circle,16.863902,75.689068,,
530.0,Vijayapur,Vijayapura,Hortti PS,Horti Police Stataion Inchageri Math Raod Hor,hortibjp@ksp.gov.in,08422-283733,Indi Circle,16.821302,75.677414,,
530.0,Vijayapur,Vijayapura,Indi PS,Indi Police Station Near Tasildar office Indi,indibjp@ksp.gov.in,08359-225333,Indi Circle,16.81617,75.737584,,
530.0,Vijayapur,Vijayapura,Indi Rural PS,Near Tahasildar OfficeOld A C House Indi,indiruralbjp@ksp.gov.in,88888-888888,Indi Circle,16.85582,75.686955,,
530.0,Vijayapur,Vijayapura,Jalanagar PS,,email@ksp.gov.in,88888-888888,Golgumbaz Circle,16.832888,75.68479,,
530.0,Vijayapur,Vijayapura,Kalkeri PS,Kalkeri Police Station Tq/Indi Dist/Bijapur -,kalakeribjp@ksp.gov.in,08424-273233,Sindagi Circle,16.791279,75.74709,,
530.0,Vijayapur,Vijayapura,Kolhar PS,Kolhar Police Station Tq/B.Bagewadi Dist/Bija,kolharbjp@ksp.gov.in,08426-283013,Basavan Bagewadi Circle,16.854274,75.708861,,
530.0,Vijayapur,Vijayapura,Managoli PS,Manguli Police Station Bijapur to B.Bagewadi,managulibjp@ksp.gov.in,08358-240833,Basavan Bagewadi Circle,16.853018,75.747018,,
530.0,Vijayapur,Vijayapura,Muddebihal PS,Muddebihal Police Station Near Tahasildar Off,muddebihalbjp@ksp.gov.in,08356-220333,Muddebihal Circle,16.803699,75.723692,,
530.0,Vijayapur,Vijayapura,Nidagundi PS,address,nidagundibjp@ksp.gov.in,08426-281434,Basavan Bagewadi Circle,16.845938,75.727714,,
530.0,Vijayapur,Vijayapura,Sindagi PS,Sindagi Police Station Bijapur Road Tq/Sindag,sindagibjp@ksp.gov.in,08422-221333,Sindagi Circle,16.795666,75.738855,,
530.0,Vijayapur,Vijayapura,Talikot PS,Talikot Police Station Hunasagi Road Tq:B.Bag,talikotbjp@ksp.gov.in,08356-266333,Muddebihal Circle,16.829115,75.672664,,
530.0,Vijayapur,Vijayapura,Tikota PS,Tikota Police Station Jath Road Tq/Dist: Bija,tikotabjp@ksp.gov.in,08352-231533,Bijapur Rural Circle,16.800916,75.689974,,
530.0,Vijayapur,Vijayapura,Vijayapur CEN Crime PS,Vijayapura Town,email@ksp.gov.in,88888-888888,Vijayapur District,16.838556,75.704796,,
530.0,Vijayapur,Vijayapura,Vijayapura Women PS,"NEAR GANDHI CHOWK POLICE STATION,GANDHI CHOWK CIRCLE, VIJAYAPURA-",womenbjp@ksp.gov.in,08352-253555,Bijapur Town Circle,16.824698,75.708389,,
530.0,Vijayapur,Vijayapura,Zalaki PS,Zalki Police Station Bijapur to Solapur Raod,zalakibjp@ksp.gov.in,08422-282233,Chadachan Circle,16.86755,75.704306,,
527.0,Belagavi Dist,Belagavi,Agali PS,BIJPAUR ROAD AIGALI  TAL.ATHANI,aigalibgm@ksp.gov.in,08289-259433,Athani Circle,15.851401,74.534594,,
527.0,Belagavi Dist,Belagavi,Ankalgi PS,GOKAK BELGAUM ROAD ANKALAGI TAL.GOKAK,ankalgibgm@ksp.gov.in,08332-262233,Gokak Circle,15.841861,74.516415,,
527.0,Belagavi Dist,Belagavi,Ankali PS,,email@ksp.gov.in,8888-888888,Chikkodi Circle,15.819474,74.48188,,
527.0,Belagavi Dist,Belagavi,Athani PS,MAIN BIJPAUR ROAD ATHANI TAL.ATHANI,athanibgm@ksp.gov.in,08289-251133,Athani Circle,15.833904,74.471807,,
527.0,Belagavi Dist,Belagavi,Bailahongal PS,NEAR TAHSILDAR OFFICE  MURAGOD ROAD BAILHONGA,bailhongalbgm@ksp.gov.in,08288-233133,Bailahongala Circle,15.822073,74.494937,,
