village_id,village_name,taluk_id,taluk_name,district_id,district_name,gp_id,gp_name,police_station_name,latitude,longitude
619363,Kannayakanahalli,5575,Tirumakudal - Narsipur,545,Mysuru,219669.0,Ukkalagere,Narasimharaja Traffic PS,12.31751,76.65185
618180,Kanoor,5569,Piriyapatna,545,Mysuru,219627.0,Komalapura,Talakadu PS,12.12233,77.13024
618678,Kantenahalli,5571,Krishnarajanagara,545,Mysuru,219504.0,Doranahally(Doddakoppalu),Kuvempunagar PS,12.29345,76.62369
619157,Kantirayanapura Kaval,5574,Nanjangud,545,Mysuru,219587.0,Hura,Ashokpuram PS,12.30045,76.62069
618656,Kanugana Halli,5571,Krishnarajanagara,545,Mysuru,219528.0,Thippur,Vidyaranyarpuram PS,12.29649,76.66616
618633,Kappadihantha,5571,Krishnarajanagara,545,Mysuru,219509.0,Hebbalu,Mysore South PS,12.18358,76.4049
619132,Kappasoge,5574,Nanjangud,545,Mysuru,219598.0,Nallethalapura,Hullahalli PS,12.54451,76.3319
618705,Karakanahalli,5572,Mysuru,545,Mysuru,219563.0,Yelawala,Mandi PS,12.32149,76.64284
619053,Karapura,5573,Heggadadevankote,545,Mysuru,219462.0,N.Belthur,Mysore South PS,12.20156,76.37542
619046,Karawadi,5573,Heggadadevankote,545,Mysuru,219442.0,Bidarahalli,Bilikere PS,12.20599,76.27083
618960,Karehundi,5573,Heggadadevankote,545,Mysuru,219455.0,Kanchamalli,Krishnaraja PS,12.30721,76.63424
619283,Karepura,5574,Nanjangud,545,Mysuru,219589.0,Karya,Beechanahalli PS,11.57956,76.20047
619375,Kargahalli,5575,Tirumakudal - Narsipur,545,Mysuru,219643.0,Doddebagilu,Devaraja PS,12.32108,76.65524
618954,Karigala,5573,Heggadadevankote,545,Mysuru,273304.0,Hommaragalli,Saragur PS,12.01982,76.21793
618492,Karimuddanahalli,5570,Hunsur,545,Mysuru,219486.0,Karimuddanahalli,Beechanahalli PS,11.58417,76.20271
619255,Karlapura,5574,Nanjangud,545,Mysuru,219587.0,Hura,Ashokpuram PS,12.28828,76.6476
619169,Karlapura,5574,Nanjangud,545,Mysuru,219571.0,Deviramanahalli,Narasimharaja PS,12.32486,76.66157
618355,Karnakuppe,5570,Hunsur,545,Mysuru,219485.0,Karanakuppe,Bannur PS,12.20285,76.53207
619405,Karohatti,5575,Tirumakudal - Narsipur,545,Mysuru,219651.0,Karohatti,Jayapura PS,12.1064,76.33193
618516,Karpuravalli,7230,Saligrama,545,Mysuru,219515.0,Karpoorvally,Narasimharaja PS,12.34551,76.68357
618596,Karthalu,7230,Saligrama,545,Mysuru,219507.0,Hanasoge,Mandi PS,12.31117,76.64808
619284,Karya,5574,Nanjangud,545,Mysuru,219573.0,Duggahalli,Nazarbad PS,12.28956,76.65819
619129,Karya,5574,Nanjangud,545,Mysuru,219589.0,Karya,Beechanahalli PS,11.58501,76.2136
619267,Kasuvinahalli,5574,Nanjangud,545,Mysuru,219590.0,Kasuvinahalli,Bettadapura PS,12.27205,76.63737
619097,Katawalu,7098,Saraguru,545,Mysuru,219450.0,Hegganur,Hunusur Town PS,12.16359,76.16343
619239,Kathavadipura,5574,Nanjangud,545,Mysuru,219567.0,Deburu,Mysuru Women PS,12.16879,76.39907
618642,Katnal,5571,Krishnarajanagara,545,Mysuru,219502.0,Chandagalu,Krishnaraja PS,12.28611,76.65457
618641,Katnalhantha,5571,Krishnarajanagara,545,Mysuru,219502.0,Chandagalu,Krishnaraja PS,12.29814,76.64117
618544,Katnalu,7230,Saligrama,545,Mysuru,219527.0,Thandre,Varuna PS,12.141751,76.472585
618909,Kattehundi,5573,Heggadadevankote,545,Mysuru,219446.0,G.B.Saragur,H.D. Kote PS,12.53214,76.20295
618982,Kattehunsur,7098,Saraguru,545,Mysuru,219454.0,Kallambalu,Kowlande PS,12.046371,76.818018
618318,Kattemalalavadi,5570,Hunsur,545,Mysuru,219487.0,Kattemalalavadi,Bettadapura PS,12.29275,76.63821
618408,Kattemalalavadinala,5570,Hunsur,545,Mysuru,273324.0,Mukanhalli,Bettadapura PS,12.26613,76.65291
618885,Kattemanuganahalli,5573,Heggadadevankote,545,Mysuru,219463.0,Naganahalli,Mysuru CEN Crime PS,12.313719,76.651159
927321,Kattepura,5575,Tirumakudal - Narsipur,545,Mysuru,219647.0,Hemmige,Hullahalli PS,12.55899,76.33974
619135,Katur,5574,Nanjangud,545,Mysuru,219578.0,Haradanahalli,Siddarthanagar Traffic PS,12.30876,76.66708
619374,Kayyambahalli,5575,Tirumakudal - Narsipur,545,Mysuru,219660.0,Muttalavadi,Metagalli PS,12.3556,76.64909
618413,Kebbe Koppalu,5570,Hunsur,545,Mysuru,219490.0,Maradur,Bylakuppe PS,12.24861,75.59225
619106,Kebbepura,7098,Saraguru,545,Mysuru,219439.0,B.Matakere,Beechanahalli PS,11.58432,76.19417
618532,Kedaga,7230,Saligrama,545,Mysuru,219511.0,Honnenahally,Mysuru Women PS,12.19902,76.38436
618797,Keelanapura,5572,Mysuru,545,Mysuru,219548.0,Keelanapura,Hullahalli PS,12.56915,76.32475
618190,Kelaganahalli,5569,Piriyapatna,545,Mysuru,219634.0,Ravandoor,Ashokpuram PS,12.28708,76.64794
618764,Kellahalli,5572,Mysuru,545,Mysuru,219546.0,Jayapura,Hebbal PS,13.05593,77.58809
619168,Kellupura,5574,Nanjangud,545,Mysuru,219587.0,Hura,Ashokpuram PS,12.3051,76.62222
618200,Kellur,5569,Piriyapatna,545,Mysuru,219621.0,Handithavalli,Periyapatna PS,12.20907,76.50421
619183,Kembal,5574,Nanjangud,545,Mysuru,219601.0,Rampura,Jayalakshmipuram PS,12.30389,76.63081
618744,Kemmannupura,5572,Mysuru,545,Mysuru,219546.0,Jayapura,Hebbal PS,13.02177,77.60523
618448,Kempanahalli,5570,Hunsur,545,Mysuru,273319.0,Husenpura,Yelawala PS,12.20054,76.31635
619344,Kempanapura,5575,Tirumakudal - Narsipur,545,Mysuru,219642.0,Chidaravalli,Bylakuppe PS,12.2525,75.59994
618749,Kenchalagudu,5572,Mysuru,545,Mysuru,219536.0,Dhanagalli,Bettadapura PS,12.29059,76.62548
619048,Kenchanahalli,5573,Heggadadevankote,545,Mysuru,219442.0,Bidarahalli,Bilikere PS,12.21939,76.27659
618541,Kenchanahalli,7230,Saligrama,545,Mysuru,219524.0,Munjanahally,Talakadu PS,12.11713,77.15315
618746,Kergalli,5572,Mysuru,545,Mysuru,,,Krishnaraja PS,12.31182,76.63923
618301,Keriyuru,5570,Hunsur,545,Mysuru,273320.0,Jabagere,Alanahally PS,12.29833,76.68719
618117,Kesarakere,5569,Piriyapatna,545,Mysuru,273336.0,Haranahalli,Jayalakshmipuram PS,12.31177,76.6385
618727,Kesare,5572,Mysuru,545,Mysuru,219555.0,Siddalingapura,K.R. Nagar PS,12.26569,76.22684
618626,Kestur,5571,Krishnarajanagara,545,Mysuru,219516.0,Kesthur,Narasimharaja Traffic PS,12.3079,76.66779
618926,Kethahalli,5573,Heggadadevankote,545,Mysuru,219446.0,G.B.Saragur,H.D. Kote PS,12.53036,76.1755
619404,Kethahalli,5575,Tirumakudal - Narsipur,545,Mysuru,219651.0,Karohatti,Jayapura PS,12.12146,76.34916
619348,Kethupura,5575,Tirumakudal - Narsipur,545,Mysuru,219652.0,Kethupura,K.R. Nagar PS,12.28258,76.21073
619398,Kiragasuru,5575,Tirumakudal - Narsipur,545,Mysuru,219653.0,Kiragasuru,Kowlande PS,12.039821,76.801968
618819,Kiralu,5572,Mysuru,545,Mysuru,219551.0,Mosambayanahalli,Hunusur Town PS,12.19075,76.17658
618233,Kiranalli,5569,Piriyapatna,545,Mysuru,273337.0,Kirnalli,Jayapura PS,12.12026,76.33461
618255,Kirangoor,5569,Piriyapatna,545,Mysuru,219623.0,Hunasavadi,Saragur PS,11.99879,76.22915
618370,Kiranguru,5570,Hunsur,545,Mysuru,273322.0,Kiranguru,Bannur PS,12.19877,76.51361
618407,Kirasodlu,5570,Hunsur,545,Mysuru,273324.0,Mukanhalli,Bettadapura PS,12.29426,76.65956
618404,Kirijaji,5570,Hunsur,545,Mysuru,273324.0,Mukanhalli,Bettadapura PS,12.28283,76.63959
619226,Kirugunda,5574,Nanjangud,545,Mysuru,219595.0,Mallupura,Deveraja Traffic PS,12.31267,76.66309
618163,Kithoor,5569,Piriyapatna,545,Mysuru,219626.0,Kittur,T. Narasipura PS,12.12603,76.55239
619071,Kitthuru,7098,Saraguru,545,Mysuru,219442.0,Bidarahalli,Bilikere PS,12.21824,76.25833
618816,Kochanahalli,5572,Mysuru,545,Mysuru,219557.0,Someshwarapura,Krishnaraja PS,12.2887,76.6319
619326,Kodagahalli,5575,Tirumakudal - Narsipur,545,Mysuru,219654.0,Kodagahalli,Krishnaraja PS,12.29938,76.64773
618858,Kodaseege,5573,Heggadadevankote,545,Mysuru,219466.0,Savve,Nanjanagudu Town PS,12.76102,76.42522
618940,Kodichamanahalli,5573,Heggadadevankote,545,Mysuru,219444.0,Chikkereyuru,Devaraja PS,12.30406,76.64748
618199,Kodihalli,5569,Piriyapatna,545,Mysuru,219621.0,Handithavalli,Periyapatna PS,12.19998,76.51375
618228,Kodihalli.K.G,5569,Piriyapatna,545,Mysuru,219617.0,Chittenahalli,Nanjangudu Traffic PS,12.71072,76.39588
619251,Kodinarasipura,5574,Nanjangud,545,Mysuru,219569.0,Devarasanahalli,Nanjanagudu Town PS,12.73308,76.42527
618551,Kodiyala,7230,Saligrama,545,Mysuru,219525.0,Narachanahally,Udayagiri PS,12.31367,76.6635
618267,Kogilavadi,5569,Piriyapatna,545,Mysuru,273334.0,Chowthi,Hunusur Rural PS,12.18046,76.17578
618623,Kogilur,7230,Saligrama,545,Mysuru,219513.0,Hosakote,Nanjanagudu Town PS,12.74887,76.39708
618957,Kohala,5573,Heggadadevankote,545,Mysuru,219447.0,Hampapura,Hebbal PS,13.02967,77.59441
618952,Kolagala,5573,Heggadadevankote,545,Mysuru,219458.0,Madapura,Lashkar PS,12.293,76.6499
619358,Kolathuru,5575,Tirumakudal - Narsipur,545,Mysuru,219655.0,Kolathuru,Krishnaraja Traffic PS,12.31171,76.63824
618392,Kolavige,5570,Hunsur,545,Mysuru,219476.0,Dodda Hejjur,T. Narasipura PS,12.1419,76.52106
618894,Kollegowdanahalli,5573,Heggadadevankote,545,Mysuru,219463.0,Naganahalli,Mysuru CEN Crime PS,12.322979,76.679619
618605,Kolur,7230,Saligrama,545,Mysuru,219503.0,Channamgere,Krishnaraja Traffic PS,12.28104,76.6436
618606,Kolurhantha,7230,Saligrama,545,Mysuru,219503.0,Channamgere,Krishnaraja Traffic PS,12.27889,76.65994
618181,Komalapura,5569,Piriyapatna,545,Mysuru,219627.0,Komalapura,Talakadu PS,12.10149,77.15514
619361,Konagalli,5575,Tirumakudal - Narsipur,545,Mysuru,219655.0,Kolathuru,Krishnaraja Traffic PS,12.28285,76.6379
618391,Konanahosahalli,5570,Hunsur,545,Mysuru,219476.0,Dodda Hejjur,T. Narasipura PS,12.12264,76.55499
619090,Konanalthuru,7098,Saraguru,545,Mysuru,219448.0,Hanchipura,Hullahalli PS,12.53067,76.32118
619302,Konanapura,5574,Nanjangud,545,Mysuru,219591.0,Konanur,Biligere PS I Badanavalu,12.42641,76.42522
619301,Konanoor,5574,Nanjangud,545,Mysuru,219591.0,Konanur,Biligere PS I Badanavalu,12.40359,76.46025
618176,Konasur,5569,Piriyapatna,545,Mysuru,219612.0,Bhuvanahalli,Mysore South PS,12.20304,76.40778
618862,Konegowdanahundi,5573,Heggadadevankote,545,Mysuru,219443.0,Chakkodanahalli,Bylakuppe PS,12.23508,75.59244
619234,Kongahalli,5574,Nanjangud,545,Mysuru,219581.0,Heggadahalli,Udayagiri PS,12.32057,76.6998
619134,Kongalli Kaval,5574,Nanjangud,545,Mysuru,219578.0,Haradanahalli,Siddarthanagar Traffic PS,12.30785,76.68084
618815,Koodanahalli,5572,Mysuru,545,Mysuru,219557.0,Someshwarapura,Krishnaraja PS,12.28414,76.64526
619291,Koodlapura,5574,Nanjangud,545,Mysuru,219592.0,Kudalapura,Bilikere PS,12.22145,76.25165
618826,Koorgalli (Ct),5572,Mysuru,545,Mysuru,,,Krishnaraja PS,12.29853,76.65013
618128,Koppa,5569,Piriyapatna,545,Mysuru,219628.0,Koppa,Udayagiri PS,12.33094,76.68317
619427,Koppalu (Kalihundi),5575,Tirumakudal - Narsipur,545,Mysuru,219648.0,Holesalu,Hunusur Rural PS,12.18679,76.18642
618245,Koralahosahalli,5569,Piriyapatna,545,Mysuru,273339.0,Naviluru,Kowlande PS,12.041341,76.814828
619181,Kothanahalli,5574,Nanjangud,545,Mysuru,219570.0,Devarayashettypura,Nanjangudu Traffic PS,12.71234,76.40594
618166,Kothavalli,5569,Piriyapatna,545,Mysuru,219609.0,Attigodu,Laxmipuram PS,12.29343,76.6548
618915,Kothegala,5573,Heggadadevankote,545,Mysuru,219436.0,Alanahalli,Alanahally PS,12.29277,76.71751
618334,Kothegala,5570,Hunsur,545,Mysuru,219488.0,Kothegala,Biligere PS I Badanavalu,12.42249,76.46434
618993,Kothegala,7098,Saraguru,545,Mysuru,273307.0,Kothegala,T. Narasipura PS,12.13145,76.53492
619410,Kotthegala,5575,Tirumakudal - Narsipur,545,Mysuru,219656.0,Kothegala,Kuvempunagar PS,12.2978,76.64484
618375,Kottigekaval,5570,Hunsur,545,Mysuru,219479.0,Govindanahalli,V.V. Puram PS,12.32247,76.61881
618155,Kowlanahalli,5569,Piriyapatna,545,Mysuru,273335.0,Haraduru,Hunusur Town PS,12.19547,76.17532
618327,Krishnapura,5570,Hunsur,545,Mysuru,219491.0,Mulluru,Devaraja PS,12.32587,76.64741
619270,Krishnapura,5574,Nanjangud,545,Mysuru,219590.0,Kasuvinahalli,Bettadapura PS,12.28382,76.62614
618893,Krishnapurakaval,5573,Heggadadevankote,545,Mysuru,219463.0,Naganahalli,Mysuru CEN Crime PS,12.296269,76.678549
619028,Krishnarajapura,5573,Heggadadevankote,545,Mysuru,273305.0,Hosaholalu,Saraswathipuram PS,12.28644,76.64332
938898,Krushnarajanagara,5571,Krishnarajanagara,545,Mysuru,,,Periyapatna PS,12.18543,76.50039
618542,Kuchenahalli,7230,Saligrama,545,Mysuru,219522.0,Melur,Siddarthanagar Traffic PS,12.29923,76.66147
619114,Kudagi,7098,Saraguru,545,Mysuru,219439.0,B.Matakere,Beechanahalli PS,11.59536,76.22151
618186,Kudakuru,5569,Piriyapatna,545,Mysuru,219611.0,Bettadatunga,Metagalli PS,12.35352,76.63943
618496,Kudineerumuddanahalli,5570,Hunsur,545,Mysuru,219497.0,Uyyigowdanahalli,Hunusur Town PS,12.16952,76.15279
618374,Kudlur,5570,Hunsur,545,Mysuru,273318.0,Hegganduru,Vidyaranyarpuram PS,12.30053,76.63307
619399,Kudluru,5575,Tirumakudal - Narsipur,545,Mysuru,219653.0,Kiragasuru,Kowlande PS,12.028251,76.807938
619271,Kugalur,5574,Nanjangud,545,Mysuru,219590.0,Kasuvinahalli,Bettadapura PS,12.27831,76.63166
939291,Kukkarahalli,5572,Mysuru,545,Mysuru,,,V.V. Puram PS,12.32376,76.63988
619438,Kukkuru,5575,Tirumakudal - Narsipur,545,Mysuru,219638.0,B.Shettahalli,Bettadapura PS,12.2738,76.64654
618509,Kulume Hosuru,7230,Saligrama,545,Mysuru,273327.0,Sheegavalu,Bylakuppe PS,12.24411,75.61406
618973,Kulya,7098,Saraguru,545,Mysuru,219453.0,K.Belthur,K.R. Nagar PS,12.26095,76.2305
618720,Kumarabeedu,5572,Mysuru,545,Mysuru,219532.0,Birihundi,Ashokpuram PS,12.29945,76.65076
618813,Kumbarahalli,5572,Mysuru,545,Mysuru,219535.0,Devalapura,Beechanahalli PS,11.6098,76.22447
619289,Kumbarahalli,5574,Nanjangud,545,Mysuru,219582.0,Hemmaragala,V.V. Puram PS,12.3457,76.62288
618240,Kundanahalli,5569,Piriyapatna,545,Mysuru,219623.0,Hunasavadi,Saragur PS,11.99428,76.23411
618984,Kundur,7098,Saraguru,545,Mysuru,219454.0,Kallambalu,Kowlande PS,12.029611,76.808078
939286,Kunduru (Submerged In Krs),5571,Krishnarajanagara,545,Mysuru,,,Biligere PS I Badanavalu,12.42331,76.44707
618939,Kunigalu,5573,Heggadadevankote,545,Mysuru,219444.0,Chikkereyuru,Devaraja PS,12.29677,76.66709
618986,Kunnapatna,7098,Saraguru,545,Mysuru,273307.0,Kothegala,T. Narasipura PS,12.12161,76.55126
618804,Kuntanahalli,5572,Mysuru,545,Mysuru,219551.0,Mosambayanahalli,Hunusur Town PS,12.17972,76.18417
619335,Kunthanahalli,5575,Tirumakudal - Narsipur,545,Mysuru,219658.0,Maliyuru,Laxmipuram PS,12.28285,76.64724
618539,Kuppahalli,7230,Saligrama,545,Mysuru,219527.0,Thandre,Varuna PS,12.132371,76.488495
618734,Kuppaluru,5572,Mysuru,545,Mysuru,,,Hebbal PS,13.02442,77.57461
619213,Kupparavalli,5574,Nanjangud,545,Mysuru,219565.0,Biligere,Mysore South PS,12.19481,76.39024
619384,Kuppaya,5575,Tirumakudal - Narsipur,545,Mysuru,273331.0,Kupya,H.D. Kote PS,12.5164,76.17892
618625,Kuppe,7230,Saligrama,545,Mysuru,219517.0,Kuppehantha(Chunchanakatte),Nazarbad PS,12.31562,76.65782
618823,Kuppegala,5572,Mysuru,545,Mysuru,219562.0,Yadakola,Laxmipuram PS,12.28133,76.62677
618616,Kuppehantha,7230,Saligrama,545,Mysuru,219517.0,Kuppehantha(Chunchanakatte),Nazarbad PS,12.31094,76.65167
618460,Kuppekolagatta,5570,Hunsur,545,Mysuru,219469.0,Bannikuppe,Narasimharaja Traffic PS,12.32761,76.65587
619263,Kurahatti,5574,Nanjangud,545,Mysuru,219603.0,Sinduvalli,K.R. Nagar PS,12.27996,76.20667
619202,Kurahattikaval,5574,Nanjangud,545,Mysuru,219584.0,Hosakote,Vidyaranyarpuram PS,12.29191,76.63228
618172,Kurgallu,5569,Piriyapatna,545,Mysuru,219612.0,Bhuvanahalli,Mysore South PS,12.17043,76.37793
619130,Kurihundi,5574,Nanjangud,545,Mysuru,219594.0,Kurihundi,Devaraja PS,12.3206,76.65474
619115,Kurnagala,7098,Saraguru,545,Mysuru,219439.0,B.Matakere,Beechanahalli PS,11.61065,76.20476
618549,Kurubahalli,7230,Saligrama,545,Mysuru,219522.0,Melur,Siddarthanagar Traffic PS,12.2933,76.68342
927307,Kurubalanahundi,5575,Tirumakudal - Narsipur,545,Mysuru,219638.0,B.Shettahalli,Bettadapura PS,12.26998,76.63772
939292,Kurubarahalli,5572,Mysuru,545,Mysuru,,,Metagalli PS,12.35343,76.62854
618401,Kurubarahosahalli,5570,Hunsur,545,Mysuru,273317.0,Gurupur,Varuna PS,12.139971,76.502355
619411,Kuruburu,5575,Tirumakudal - Narsipur,545,Mysuru,219656.0,Kothegala,Kuvempunagar PS,12.29751,76.6172
618500,Kuttavadi,5570,Hunsur,545,Mysuru,219486.0,Karimuddanahalli,Beechanahalli PS,11.60034,76.20654
939293,Kyathamaranahalli,5572,Mysuru,545,Mysuru,,,Nanjanagudu Rural PS,12.65226,76.38756
618929,Kyathanahalli,5573,Heggadadevankote,545,Mysuru,219456.0,Kyathanahalli,Krishnaraja Traffic PS,12.2999,76.65593
619003,Lakkasoge,7098,Saraguru,545,Mysuru,219460.0,Mullur,Mandi PS,12.31218,76.67056
618518,Lakkikuppe,7230,Saligrama,545,Mysuru,219508.0,Haradanahally,Metagalli PS,12.33598,76.63471
618446,Lakkuru,5570,Hunsur,545,Mysuru,219490.0,Maradur,Bylakuppe PS,12.26012,75.59751
618987,Lakkuru,7098,Saraguru,545,Mysuru,219459.0,Manuganahalli,Laxmipuram PS,12.31379,76.64953
619007,Lakshmanapura,7098,Saraguru,545,Mysuru,219460.0,Mullur,Mandi PS,12.32029,76.66879
619272,Lakshmanapura,5574,Nanjangud,545,Mysuru,219590.0,Kasuvinahalli,Bettadapura PS,12.27119,76.65541
618143,Lakshmipura,5569,Piriyapatna,545,Mysuru,219613.0,Bylakuppe,Mysuru CEN Crime PS,12.309269,76.686629
618674,Lalamdevanahalli,5571,Krishnarajanagara,545,Mysuru,219519.0,Lalandevanahally,Saligrama PS,12.32143,76.14267
618666,Lalanahalli,5571,Krishnarajanagara,545,Mysuru,219519.0,Lalandevanahally,Saligrama PS,12.31447,76.13551
618331,Lalanakere,5570,Hunsur,545,Mysuru,219474.0,Chilkunda,Saraswathipuram PS,12.31424,76.63395
618789,Lalithadripura,5572,Mysuru,545,Mysuru,219529.0,Alanahalli,Yelawala PS,12.21461,76.30518
618980,Lanke,7098,Saraguru,545,Mysuru,219459.0,Manuganahalli,Laxmipuram PS,12.29498,76.66056
618724,Laxmipura,5572,Mysuru,545,Mysuru,219552.0,Naganahalli,Jayalakshmipuram PS,12.33118,76.61148
618535,Laxmipura,7230,Saligrama,545,Mysuru,219518.0,Lakshmipura,Periyapatna PS,12.19852,76.52898
618278,Laxmipura,5569,Piriyapatna,545,Mysuru,273334.0,Chowthi,Hunusur Rural PS,12.18059,76.1792
618839,Lingambudi (Og),5572,Mysuru,545,Mysuru,,,Yelawala PS,12.21417,76.31158
618146,Lingapura,5569,Piriyapatna,545,Mysuru,219628.0,Koppa,Udayagiri PS,12.34203,76.68016
618256,Lingapura,5569,Piriyapatna,545,Mysuru,219631.0,Muttur,Vidyaranyarpuram PS,12.30084,76.65933
618246,Lingapura Forest,5569,Piriyapatna,545,Mysuru,219631.0,Muttur,Vidyaranyarpuram PS,12.29151,76.65173
619081,Lingenahalli,7098,Saraguru,545,Mysuru,219450.0,Hegganur,Hunusur Town PS,12.16866,76.19043
618136,M. Hosahalli,5569,Piriyapatna,545,Mysuru,219627.0,Komalapura,Talakadu PS,12.12655,77.15382
619154,M. Kongahalli,5574,Nanjangud,545,Mysuru,219573.0,Duggahalli,Nazarbad PS,12.328,76.67245
618923,M. Mallahalli,5573,Heggadadevankote,545,Mysuru,219444.0,Chikkereyuru,Devaraja PS,12.31806,76.66868
618204,M. Settihalli,5569,Piriyapatna,545,Mysuru,219629.0,Makodu,V.V. Puram PS,12.31875,76.6507
618935,M.Kannenahalli,5573,Heggadadevankote,545,Mysuru,219444.0,Chikkereyuru,Devaraja PS,12.30587,76.64084
618302,Machabayanahalli,5570,Hunsur,545,Mysuru,219491.0,Mulluru,Devaraja PS,12.29701,76.63522
618890,Machanayakanahalli,5573,Heggadadevankote,545,Mysuru,219463.0,Naganahalli,Mysuru CEN Crime PS,12.309939,76.655369
619027,Machare,5573,Heggadadevankote,545,Mysuru,219464.0,Nooralakuppe,Mysuru Women PS,12.16808,76.38635
619069,Machur,5573,Heggadadevankote,545,Mysuru,219445.0,D.B.Kuppe,Deveraja Traffic PS,12.31856,76.64382
618714,Madagalli,5572,Mysuru,545,Mysuru,,,Hunusur Rural PS,12.19088,76.16655
619227,Madahalli,5574,Nanjangud,545,Mysuru,219595.0,Mallupura,Deveraja Traffic PS,12.29444,76.66635
618434,Madahalli,5570,Hunsur,545,Mysuru,219469.0,Bannikuppe,Narasimharaja Traffic PS,12.30226,76.65034
618380,Madahalli,5570,Hunsur,545,Mysuru,219481.0,Hanagodu,Vidyaranyarpuram PS,12.30798,76.65342
618652,Madahalli,5571,Krishnarajanagara,545,Mysuru,219520.0,Mavattur,Saragur PS,12.01193,76.21667
618740,Madahalli,5572,Mysuru,545,Mysuru,219537.0,Doddamaragowdanahalli,Biligere PS I Badanavalu,12.41216,76.46025
619123,Madanahalli,5574,Nanjangud,545,Mysuru,219598.0,Nallethalapura,Hullahalli PS,12.5336,76.31386
619420,Madapura,5575,Tirumakudal - Narsipur,545,Mysuru,219657.0,Madapura,Lashkar PS,12.30096,76.63813
619145,Madapura,5574,Nanjangud,545,Mysuru,219573.0,Duggahalli,Nazarbad PS,12.30125,76.67827
618951,Madapura,5573,Heggadadevankote,545,Mysuru,219458.0,Madapura,Lashkar PS,12.3022,76.64818
618316,Madapura,5570,Hunsur,545,Mysuru,273323.0,Moduru,Beechanahalli PS,11.60287,76.20978
618814,Madaragalli,5572,Mysuru,545,Mysuru,219535.0,Devalapura,Beechanahalli PS,11.59662,76.19197
619428,Madavadi,5575,Tirumakudal - Narsipur,545,Mysuru,219648.0,Holesalu,Hunusur Rural PS,12.19181,76.17599
618770,Maddur,5572,Mysuru,545,Mysuru,219542.0,Harohalli,Deveraja Traffic PS,12.29972,76.66638
619379,Madegowdanahundi,5575,Tirumakudal - Narsipur,545,Mysuru,219661.0,Rangasamudra,Mysore South PS,12.16921,76.38701
618433,Madhahalli Kavalu,5570,Hunsur,545,Mysuru,219469.0,Bannikuppe,Narasimharaja Traffic PS,12.32741,76.66704
618807,Madhapura,5572,Mysuru,545,Mysuru,219561.0,Varuna,Lashkar PS,12.31102,76.65726
618796,Madhavagere,5572,Mysuru,545,Mysuru,219548.0,Keelanapura,Hullahalli PS,12.54649,76.33775
618645,Madhuvanahalli,5571,Krishnarajanagara,545,Mysuru,219501.0,Byadarahally,Kowlande PS,12.052341,76.806288
619325,Madigahalli,5575,Tirumakudal - Narsipur,545,Mysuru,219654.0,Kodagahalli,Krishnaraja PS,12.31426,76.66233
619416,Madrahalli,5575,Tirumakudal - Narsipur,545,Mysuru,219656.0,Kothegala,Kuvempunagar PS,12.2681,76.61887
619173,Maduvinahalli,5574,Nanjangud,545,Mysuru,219580.0,Hediyala,Talakadu PS,12.11595,77.13322
618259,Magali,5569,Piriyapatna,545,Mysuru,219617.0,Chittenahalli,Nanjangudu Traffic PS,12.73813,76.40325
619036,Magge,5573,Heggadadevankote,545,Mysuru,219461.0,N.Begur,Metagalli PS,12.34536,76.62833
619022,Magudilu,5573,Heggadadevankote,545,Mysuru,219440.0,Beechanahalli,Bettadapura PS,12.27268,76.6557
938899,Maisuru,5572,Mysuru,545,Mysuru,,,Saraswathipuram PS,12.30659,76.61617
618214,Makanahalli,5569,Piriyapatna,545,Mysuru,219618.0,Doddabylalu,Narasimharaja PS,12.33775,76.66739
619268,Makanapura,5574,Nanjangud,545,Mysuru,219590.0,Kasuvinahalli,Bettadapura PS,12.26214,76.65248
618202,Makodu,5569,Piriyapatna,545,Mysuru,219629.0,Makodu,V.V. Puram PS,12.32827,76.63839
618203,Malaganakere,5569,Piriyapatna,545,Mysuru,219629.0,Makodu,V.V. Puram PS,12.30896,76.6185
939294,Malalawadi,5572,Mysuru,545,Mysuru,219529.0,Alanahalli,Yelawala PS,12.21168,76.3287
618628,Malali,5571,Krishnarajanagara,545,Mysuru,219520.0,Mavattur,Saragur PS,12.00123,76.23549
619041,Malali,5573,Heggadadevankote,545,Mysuru,219462.0,N.Belthur,Mysore South PS,12.1993,76.41308
619043,Malaligaddhe,5573,Heggadadevankote,545,Mysuru,219442.0,Bidarahalli,Bilikere PS,12.19569,76.28283
618557,Malanaikanahalli,7230,Saligrama,545,Mysuru,219523.0,Mirle,T. Narasipura PS,12.12128,76.52818
618281,Malangi,5569,Piriyapatna,545,Mysuru,219630.0,Malangi,Varuna PS,12.164171,76.473135
619439,Malangi,5575,Tirumakudal - Narsipur,545,Mysuru,219650.0,Kaliyuru,Jayalakshmipuram PS,12.30637,76.62998
618878,Malara,5573,Heggadadevankote,545,Mysuru,219452.0,Hyrige,Jayapura PS,12.11856,76.32243
619332,Maliyuru,5575,Tirumakudal - Narsipur,545,Mysuru,219658.0,Maliyuru,Laxmipuram PS,12.3082,76.64482
619155,Malkundi,5574,Nanjangud,545,Mysuru,219577.0,Hallare,Saraswathipuram PS,12.31944,76.61612
618232,Mallahalli,5569,Piriyapatna,545,Mysuru,219622.0,Hitnehebbagilu,Saligrama PS,12.34159,76.14424
