district_id,ksp_district,lgd_district,police_station_name,address,email,phone,circle,latitude,longitude
32,Mysuru Dist,Mysuru,T. Narasipura PS,"T.NARASIPURA POLICE STATION, T.N.PURA",email@ksp.gov.in,08227-260990,T. Narasipura Circle,12.12298,76.53539
32,Mysuru Dist,Mysuru,Talakadu PS,"TALAKADU POLICE STATION, TALAKADU, T.N. PURA",email@ksp.gov.in,08227-273369,T. Narasipura Circle,12.1123,77.1463
32,Mysuru Dist,Mysuru,Varuna PS,"Meghalapura, T Narasipura Road",email@ksp.gov.in,88888-888888,Mysore South Circle,12.151471,76.483205
32,Mysuru Dist,Mysuru,Yelawala PS,"YELWALA POLICE STATION , YELWALA , MYSORE TAL",email@ksp.gov.in,0821-2402222,Mysore South Circle,12.21338,76.32289
33,Raichur,Raichur,Balaganoor PS,Balaganoor,balaganoorrcr@ksp.gov.in,08535-258631,Sindhanoor Circle,15.95531,76.74995
33,Raichur,Raichur,Devadurga PS,Deodurga,deodurgarcr@ksp.gov.in,08531-260333,Lingasugur Sub-Division,16.415,76.92871
33,Raichur,Raichur,Gabbur PS,Gabbur,gabburrcr@ksp.gov.in,08531-260333,Devadurga Circle,16.29609,77.16091
33,Raichur,Raichur,Hutti PS,hutti,huttircr@ksp.gov.in,08537-275033,Lingasugur Circle,16.19456,76.65556
33,Raichur,Raichur,Idapanur PS,Idapanoor,idapanoorrcr@ksp.gov.in,08532-200033,Yeragera Circle,16.00423,77.46216
33,Raichur,Raichur,Jalhalli PS,Jalahalli,jalahallircr@ksp.gov.in,08531-265233,Devadurga Circle,16.00423,77.46216
33,Raichur,Raichur,Kowthal PS,Kowthal,kowthalrcr@ksp.gov.in,08538-252028,Manvi Circle,16.08729,76.81443
33,Raichur,Raichur,Lingasugur PS,Lingasugur,lingasugurrcr@ksp.gov.in,08537-257227,Lingasugur Circle,16.15839,76.52246
33,Raichur,Raichur,Manvi PS,Manvi,manvircr@ksp.gov.in,08538-220333,Sindhanoor Sub-Division,15.9939,77.04799
33,Raichur,Raichur,Market Yard PS,Raichur,marketyardrcr@ksp.gov.in,08532-235600,Raichur West Circle,16.21615,77.36068
33,Raichur,Raichur,Maski PS,Maski,maskircr@ksp.gov.in,08537-270244,Maski Circle,15.95379,76.65407
33,Raichur,Raichur,Mudgal PS,Mudgal,mudgalrcr@ksp.gov.in,08537-280536,Maski Circle,16.01225,76.44198
33,Raichur,Raichur,Raichur CEN Crime PS,,email@ksp.gov.in,88888-888888,Raichur District,16.2213063,77.355256
33,Raichur,Raichur,Raichur DCRE PS,---,---,---,Raichur Circle,0.0,0.0
33,Raichur,Raichur,Raichur Rural PS,Riahcur,ruralrcr@ksp.gov.in,08532-235308,Raichur Rural Circle,16.21987,77.35527
33,Raichur,Raichur,Raichur Traffic PS,Raichur,trafficrcr@ksp.gov.in,08532-226124,Raichur West Circle,16.20212,77.34432
33,Raichur,Raichur,Raichur West PS,Raichur,westrcr@ksp.gov.in,08532-232570,Raichur West Circle,16.19512,77.34283
33,Raichur,Raichur,Sadar Bazar PS,Riahcur,sardarbazarrcr@ksp.gov.in,08532-226148,Raichur Sub-Division,16.20262,77.35603
33,Raichur,Raichur,Shakti Nagar PS,Shakthinagar,shakthinagararcr@ksp.gov.in,08532-246133,Raichur Rural Circle,16.37084,77.35331
33,Raichur,Raichur,Sindanur Traffic PS,,email@ksp.gov.in,88888-888888,Sindhanoor Circle,15.76716,76.7447
33,Raichur,Raichur,Sirwar PS,Sirwar,sirwarrcr@ksp.gov.in,08538-270020,Manvi Circle,16.1759,77.01597
33,Raichur,Raichur,Turvihal PS,Turvihal,turvihalrcr@ksp.gov.in,08535-244233,Sindhanoor Circle,15.75874,76.5965
33,Raichur,Raichur,Women PS,,email@ksp.gov.in,88888-888888,Raichur East Circle,15.8578,74.50571
33,Raichur,Raichur,Yapaladinni PS,Yapaldinni,yapaldinnircr@ksp.gov.in,08532-280111,Raichur Rural Circle,16.29626,77.52511
33,Raichur,Raichur,Yeregera PS,Yeragera,yeragerarcr@ksp.gov.in,08532-282033,Yeragera Circle,16.07303,77.41428
34,Bengaluru South,Bengaluru South,Akkur PS,"IGGALUR ROAD, VIRUPAKSHIPURA(H),",akkurrmn@ksp.gov.in,080-27263253,Channapatna Rural Circle,12.71261,77.28951
34,Bengaluru South,Bengaluru South,Bidadi PS,NEAR BUS STAND,bidadirmn@ksp.gov.in,080-27282237,Ramanagara Rural Circle,12.80037,77.38478
34,Bengaluru South,Bengaluru South,Channapatna East PS,"NEAR RMC YARD, B.M ROAD",cpatnaeastrmn@ksp.gov.in,080-27251229,Channapatna Town Circle,12.66401,77.21688
34,Bengaluru South,Bengaluru South,Channapatna Rural PS,NEAR HANUMANTHANAGAR,cpatnaruralrmn@ksp.gov.in,080-27251256,Channapatna Rural Circle,12.66364,77.21668
34,Bengaluru South,Bengaluru South,Channapatna Town PS,"Opp. SBI, B.M ROAD, NEAR GANDHI BHAVAN",cpatnatownrmn@ksp.gov.in,080-27251749,Channapatna Town Circle,12.65386,77.20035
34,Bengaluru South,Bengaluru South,CHANNAPATNA TRAFFIC PS,"Opp. SBI, B.M Road, Near Gandhi BhavanChannapatna Town",email@ksp.gov.in,88888-888888,Channapatna Town Circle,12.653864,77.200354
34,Bengaluru South,Bengaluru South,Harohalli PS,NEAR BANGALORE - KANAKAPURA MAIN ROAD,hhallirmn@ksp.gov.in,080-27562240,Ramanagara Sub-Division,12.68156,77.46967
34,Bengaluru South,Bengaluru South,Ijoor PS,"B.M, ROAD, NEAR DPO",ijoorrmn@ksp.gov.in,080-27271786,Ramanagara Town Circle,12.72977,77.28515
34,Bengaluru South,Bengaluru South,Kaggalipura PS,,email@ksp.gov.in,88888-888888,Ramanagara Sub-Division,12.79955,77.51008
34,Bengaluru South,Bengaluru South,Kanakapura Rural PS,"RAMANAGARA MAIN ROAD, NEAR KSRTC DIPO,",kpuraruralrmn@ksp.gov.in,080-27523616,Kanakapura Circle,12.55435,77.42447
34,Bengaluru South,Bengaluru South,Kanakapura Town PS,"NEAR TALUK OFFICE,",kpuratownrmn@ksp.gov.in,080-27522441,Kanakapura Circle,12.54669,77.42264
34,Bengaluru South,Bengaluru South,Kanakapura Traffic PS,Kanakapura Traffic PS,email@ksp.gov.in,88888-888888,Kanakapura Circle,12.55435,77.42447
34,Bengaluru South,Bengaluru South,Kodihalli PS,"NEAR BABU RAO CIRCLE,",khallirmn@ksp.gov.in,080-27541240,Kanakapura Circle,12.43566,77.49499
34,Bengaluru South,Bengaluru South,Kudur PS,MUROOR - KUDUR MAIN ROAD,kudurrmn@ksp.gov.in,080-27762241,Magadi Sub Division,13.10708,77.16527
34,Bengaluru South,Bengaluru South,M.K. Doddi PS,"H.MOGENAHALLI (P), MALUR(H)",mkdoddirmn@ksp.gov.in,080-27266231,Channapatna Rural Circle,12.59603,77.11831
34,Bengaluru South,Bengaluru South,Magadi PS,NEAR BUS STAND,magadirmn@ksp.gov.in,080-27745224,Magadi Sub Division,12.95522,77.22647
34,Bengaluru South,Bengaluru South,Ramanagar CEN Crime PS,RamanagarRamanagar,email@ksp.gov.in,88888-888888,Ramanagara District,12.72971,77.28543
34,Bengaluru South,Bengaluru South,Ramanagara DCRE PS,---,---,---,Ramanagara Circle,0.0,0.0
34,Bengaluru South,Bengaluru South,Ramanagara Rural PS,"NEAR PWD CIRCLE, B.M ROAD,",rnagarruralrmn@ksp.gov.in,080-27271321,Ramanagara Rural Circle,12.72971,77.28543
34,Bengaluru South,Bengaluru South,Ramanagara Town PS,"NEAR OLD TALUK OFFICE & Govt.HOSPITAL,",rnagartownrmn@ksp.gov.in,080-27271230,Ramanagara Town Circle,12.71898,77.28029
34,Bengaluru South,Bengaluru South,Ramanagara Traffic PS,"NEAR PWD CIRCLE, B.M ROAD,",tfcrmn@ksp.gov.in,080-27273904,Ramanagara Town Circle,12.72858,77.28623
34,Bengaluru South,Bengaluru South,Ramanagara Women PS,"B M Road, Above Ijoor PSRamanagara Town",email@ksp.gov.in,88888-888888,Ramanagara Town Circle,12.72977,77.28515
34,Bengaluru South,Bengaluru South,Sathnoor PS,DODDAHALAHALLI ROAD,sathanoorrmn2@ksp.gov.in,080-27551233,Kanakapura Circle,12.45243,77.32077
34,Bengaluru South,Bengaluru South,Tavarekere PS,MAGADI MAIN ROAD,tkerermn2@ksp.gov.in,080-28434365,Magadi Sub Division,12.96624,77.40077
35,Shivamogga,Shivamogga,Agumbe PS,"AGUMBE POLICE STATION, ABUMBE, THIRTHAHALLI T",agumbeshi@ksp.gov.in,08181-233181,Thirthahalli Circle,13.5109,75.09743
35,Shivamogga,Shivamogga,Anandapura PS,-,-,-,-,0.0,0.0
35,Shivamogga,Shivamogga,Anavatti PS,"ANAVATTI, SORABA TQ, SHIMOGA",anavattishi@ksp.gov.in,08184 267135,Soraba Circle,14.56278,75.15062
35,Shivamogga,Shivamogga,Bhadravathi New Town PS,"UBLEBAILU ROAD, NEWTOWN, BHADRAVATHI",bdvtnewtownshi@ksp.gov.in,08282 274313,Bhadravathi Town Circle,13.83778,75.69105
35,Shivamogga,Shivamogga,Bhadravathi Old Town PS,"MADHAVACHAR CIRCLE, OLD TOWN, BHADRAVATHI",bdvtoldtownshi@ksp.gov.in,08282 266343,Bhadravathi Town Circle,13.8469,75.70288
35,Shivamogga,Shivamogga,Bhadravathi Rural PS,"BEHIND TALUK OFFICE, RANGAPPA CIRCLE, BHADRAV",bdvtruralshi@ksp.gov.in,8282266033,Bhadravathi Sub-Division,13.85177,75.70375
35,Shivamogga,Shivamogga,Bhadravathi Traffic PS,"UBLEBAILU ROAD, NEWTOWN, BHADRAVATHI",bdvttrafficshi@ksp.gov.in,08282 276314,Bhadravathi Town Circle,13.83778,75.69105
35,Shivamogga,Shivamogga,Doddapete PS,"BESIDE PROVITE BUS STAND, SAGAR ROAD, SHIMOGA",cpidoddapeteshi@ksp.gov.in,08182-261414,Shimoga Sub-Division,13.93051,75.5666
35,Shivamogga,Shivamogga,Holehonnur PS,"HOLEHONNUR, BHADRAVATHI TQ, SHIMOGA DIST",holehonnurshi@ksp.gov.in,08282-235494,Bhadravathi Rural Circle,13.98877,75.6856
35,Shivamogga,Shivamogga,Hosamane PS,address,hosamaneshi@ksp.gov.in,8282266022,Bhadravathi Town Circle,13.85203,75.70379
35,Shivamogga,Shivamogga,Hosanagara PS,"SHIMOGA-MASTIKATTE MAIN ROAD, HOSANAGARA TQ",hosanagarashi@ksp.gov.in,08185-221244,Hosanagara Circle,13.91581,75.0658
35,Shivamogga,Shivamogga,Jayanagara PS,"BESIDE RTO OFFICE, SOULAGA ROAD, SHIMOGA",jayanagarashi@ksp.gov.in,08182-261416,Vinobanagara Circle,13.93844,75.57577
35,Shivamogga,Shivamogga,Jog PS,"NEAR BUS STAND, JOGA, SAGARA TQ, SHIMOGA",jogashi@ksp.gov.in,08186 244733,Sagar Rural Circle,14.20946,74.81463
35,Shivamogga,Shivamogga,Kargal PS,"SAGAR-JOGA ROAD, KARGAL, SAGAR TQ, SHIMOGA DI",kargalshi@ksp.gov.in,08186-240234,Sagar Rural Circle,14.19005,74.81485
35,Shivamogga,Shivamogga,Kote PS,"KOTE POST OFFICE ROAD, SHIMOGA CITY",koteshi@ksp.gov.in,08182-261415,Shimoga Sub-Division,13.93036,75.58276
35,Shivamogga,Shivamogga,Kumsi PS,"SAGAR ROAD, KUMSI POST, SHIMOGA DIST",kumsishi@ksp.gov.in,08182-262332,Shimoga Rural Circle,14.06092,75.39121
35,Shivamogga,Shivamogga,Malur PS,"SAGAR-THIRTHAHALLI ROAD,  MALUR POST, THIRTHA",malurshi@ksp.gov.in,08181 235142,Thirthahalli Circle,13.00252,77.93838
35,Shivamogga,Shivamogga,Nagara PS,address,nagarashi@ksp.gov.in,08185-265666,Hosanagara Circle,13.81833,75.02962
35,Shivamogga,Shivamogga,Paper Town PS,"PAPER TOWN, BHADRAVATHI, SHIMOA DIST",bdvtpapertownshi@ksp.gov.in,08282 270456,Bhadravathi Rural Circle,13.82107,75.70204
35,Shivamogga,Shivamogga,Ripponpet PS,"SHIMOGA - HOSANAGARA MAIN ROAD, RIPPONPETE, H",ripponpeteshi@ksp.gov.in,08185 242635,Hosanagara Circle,13.9932,75.25979
35,Shivamogga,Shivamogga,Sagar Rural PS,"NEAR GANAPATHI TEMPLE, SAGAR, SHIMOGA DIST",sagarruralshi@ksp.gov.in,8183226194,Sagar Sub-Division,14.16768,75.03207
35,Shivamogga,Shivamogga,Sagar Town PS,"SHIMOGA- JOGA ROAD, SAGAR, SHIMOGA DIST",sagartownshi@ksp.gov.in,08183 226067,Sagar Sub-Division,14.16778,75.02319
35,Shivamogga,Shivamogga,Shikaripura Rural PS,"SHIRALAKOPPA ROAD, SHIKARIPURA,  SHIKARIPURA",shikaripuraruralshi@ksp.gov.in,818722430,Shikaripura Circle,14.27338,75.34886
35,Shivamogga,Shivamogga,Shikaripura Town PS,"SHIMOGA-SHIKARIPURA MAIN ROAD, SHIKARIPURA, S",shikaripurashi@ksp.gov.in,08187 222772,Shikaripura Circle,14.26032,75.3607
35,Shivamogga,Shivamogga,Shimoga East Traffic PS,,email@ksp.gov.in,88888-888888,Shivamogga Traffic Circle,13.92207,75.59395
35,Shivamogga,Shivamogga,Shimoga Rural PS,"SAGAR ROAD, SHIMOGA",shimogaruralshi@ksp.gov.in,08182-261418,Shimoga Rural Circle,13.93258,75.56436
35,Shivamogga,Shivamogga,Shimoga Traffic PS,"BESIDE PROVITE BUS STAND, SAGAR ROAD, SHIMOGA",shimogatrafficshi@kps.gov.in,08182-261417,Shivamogga Traffic Circle,13.93089,75.56635
35,Shivamogga,Shivamogga,Shiralakuppa PS,"SHIRALAKOPPA POST, SHIKARIPURA TQ, SHIMOGA DI",shiralkoppashi@ksp.gov.in,08187 234511,Shikaripura Circle,14.38132,75.24985
35,Shivamogga,Shivamogga,Shivamogga CEN Crime PS,Shivamogga,email@ksp.gov.in,88888-888888,Shivamogga District,13.932399,75.564528
35,Shivamogga,Shivamogga,Shivamogga DCRE PS,---,---,---,Shivamogga Circle,0.0,0.0
35,Shivamogga,Shivamogga,Soraba PS,"BESIDE TALUK OFFICE ROAD, SORABA",sorabashi@ksp.gov.in,08184-272210,Soraba Circle,14.38108,75.09943
35,Shivamogga,Shivamogga,Thirthahalli PS,"SOPPUGUDDE, THIRTHAHALLI, THIRTHAHALLI TQ",thirthahallishi@ksp.gov.in,08181 228333,Thirthahalli Sub Divison,13.69822,75.24614
35,Shivamogga,Shivamogga,Tunga Nagar PS,"BE SIDE FIRE OFFICE, SAGAR ROAD, SHIMOGA",tunganagarashi@ksp.gov.in,08182-261424,Shimoga Sub-Division,13.92376,75.55448
35,Shivamogga,Shivamogga,Vinobanagara PS,"RMC YARD, SAGAR ROAD, SHIMOGA",vinobanagarashi@ksp.gov.in,08182-261424,Vinobanagara Circle,13.95053,75.56011
35,Shivamogga,Shivamogga,Women PS,"SAGAR ROAD, SHIMOGA",shimogawomenshi@ksp.gov.in,08182-227310,Shimoga Sub-Division,15.8578,74.50571
36,Tumakuru,Tumakuru,Amruthur PS,"KODAGIHALLI EXTENTION,  AMRUTHUR TOWN, PIN: 5",amruthurtkr@ksp.gov.in,08132-225229,Kunigal Circle,12.9146,76.9346
36,Tumakuru,Tumakuru,Arasikere PS,"AMRAPURA PAVAGADA ROAD, ARASIKERE, PIN:572116",arsikeretkr@ksp.gov.in,08136-248433,Thirumani Circle,14.67028,76.07437
36,Tumakuru,Tumakuru,Badavanahalli PS,"NEAR BUS STOP, SIRA MADHUGIRI ROAD, BADAVANAH",bdhallitkr@ksp.gov.in,08137-284901,Madhugiri Sub-Division,13.67566,77.06488
36,Tumakuru,Tumakuru,Bellavi PS,"BELLAVI,NEAR BUS STAND PIN:572153",bellavitkr@ksp.gov.in,0816-2240046,Tumkur Rural Circle,13.5923,77.0028
36,Tumakuru,Tumakuru,Chandrashekarpura PS,"Near Bus stand  C.S. Pura,  Gubbi Taluk.",cspuratkr@ksp.gov.in,08131-246522,Gubbi Circle,13.263,76.5425
36,Tumakuru,Tumakuru,Chelur PS,"CHELUR, NEAR CHELUR CIRCLE, PIN:572117",chelurtkr@ksp.gov.in,08131-242222,Gubbi Circle,13.263,76.5425
36,Tumakuru,Tumakuru,Chikkanayakanahalli PS,"CHIKKANAYAKANAHALLI TOWN, NEAR OLD COURT, PIN",cnhallitkr@ksp.gov.in,08133-267234,Chikkanayakanahalli Circle,13.24575,76.37147
36,Tumakuru,Tumakuru,Dandina Shivara PS,"NEAR BUS STOP, DANDINASHIVARA, PIN:572215",dshivaratkr@ksp.gov.in,08139-278355,Turuvekere Circle,13.2538,76.7118
36,Tumakuru,Tumakuru,Gubbi PS,"PSI, GUBBI POLICE STATION, NH 206 ROAD SUBAS",gubbitkr@ksp.gov.in,08131-222229,Gubbi Circle,13.18338,76.56547
36,Tumakuru,Tumakuru,Handanakere PS,"NEAR BUS STOP,HANDANAKERE, PIN:572119",hdanakeretkr@ksp.gov.in,08133-257660,Chikkanayakanahalli Circle,13.50282,76.44729
36,Tumakuru,Tumakuru,Hebbur PS,"KUNIGAL ROAD, HEBBUR, PIN:572120",hebburtkr@ksp.gov.in,0816-2241036,Kyathasandra Circle,13.10707,77.16527
36,Tumakuru,Tumakuru,Honnavalli PS,"NEAR BUS STOP, HONNAVALLI,PIN:572217",honnavallitkr@ksp.gov.in,08134-264710,Tiptur Rural Circle,13.33283,76.38821
36,Tumakuru,Tumakuru,Huliyar PS,"HULIYAR TOWN, PIN:572218",huliyartkr@ksp.gov.in,08133-256150,Chikkanayakanahalli Circle,13.58305,76.53845
36,Tumakuru,Tumakuru,Huliyurdurga PS,H.DURGA TOWN. PIN:572123,hdurgatkr@ksp.gov.in,08132-223338,Kunigal Circle,12.824681,77.034629
36,Tumakuru,Tumakuru,Jayanagara PS,,email@ksp.gov.in,88888-888888,Thilak Park Circle,13.93844,75.57577
36,Tumakuru,Tumakuru,Kallambella PS,"NH-4 ROAD, KALLAMBELLA, PIN:572125",kalambellatkr@ksp.gov.in,08135-274738,Sira Rural Circle,13.63981,76.93705
36,Tumakuru,Tumakuru,Kibbanhalli PS,address,kbcrosstkr@ksp.gov.in,08134-262055,Tiptur Rural Circle,13.30891,76.64008
36,Tumakuru,Tumakuru,Kodigenahalli PS,"NEAR BUS STOP, KODAGENAHALLI, PIN:572127",kdigehallitkr@ksp.gov.in,08137-279534,Madhugiri Circle,13.71731,77.38554
36,Tumakuru,Tumakuru,Kolala PS,,email@ksp.gov.in,88888-888888,Koratagere Circle,13.21501,77.18369
36,Tumakuru,Tumakuru,Kora PS,"NH-4 ROAD, KORA, PIN:572128",koratkr@ksp.gov.in,0816-2242006,Tumkur Rural Circle,13.26216,77.0341
36,Tumakuru,Tumakuru,Koratagere PS,"NEAR TALUK OFFICE, MADHUGIRI-TUMKUR ROAD, KOR",koratageretkr@ksp.gov.in,08138-232136,Koratagere Circle,13.52705,77.24137
36,Tumakuru,Tumakuru,Kunigal PS,"NEAR B.M.ROAD, OPP. TALUK OFFICE, KUNIGAL TOW",cpikunigaltkr@ksp.gov.in,08132-220229,Kunigal Sub-Division,13.126,77.115
36,Tumakuru,Tumakuru,Kyathasandra PS,"NEAR JAS TOLL GATE, KYATHASANDRA, PIN:572101",ksandratkr@ksp.gov.in,0816-2281124,Kyathasandra Circle,13.30826,77.14868
36,Tumakuru,Tumakuru,Madhugiri PS,"BARLINE ROAD, MADHUGIRI TOWN,PIN:572132",madhugiritkr@ksp.gov.in,08137-282381,Madhugiri Circle,13.659048,77.207161
36,Tumakuru,Tumakuru,Medigeshi PS,"NEAR BUS STOP, MIDIGESHI, PIN:572133",midigeshitkr@ksp.gov.in,08137-278634,Madhugiri Circle,13.49574,77.12191
36,Tumakuru,Tumakuru,New Extention PS,"NEAR ARTICULTURE OFFICE, NH-206(BH ROAD) NEPS",newextentkr@ksp.gov.in,0816-2278224,Thilak Park Circle,13.338681,77.109147
36,Tumakuru,Tumakuru,Nonavinakere PS,"NEAR BUSSTOP, Y-T ROAD, NONAVINAKERE, PIN:572",nvkeretkr@ksp.gov.in,08134-258024,Tiptur Rural Circle,13.16553,76.55544
36,Tumakuru,Tumakuru,Patanayakanahalli PS,"PATTANAYAKANAHALLI, PIN:572135",pnhallitkr@ksp.gov.in,08135-271058,Sira Rural Circle,13.88761,76.92129
36,Tumakuru,Tumakuru,Pavagada PS,"NEAR TALUK OFFICE, PAVAGADA TOWN, PIN:561202",pavagadatkr@ksp.gov.in,08136-245666,Madhugiri Sub-Division,14.06212,77.17008
36,Tumakuru,Tumakuru,Sira PS,"EXTENSION, MAHALLA ROAD, SIRA TOWN, PIN:57213",siratowntkr@ksp.gov.in,08135-275237,Sira Sub Division,13.4439,76.5412
36,Tumakuru,Tumakuru,Tavarekere PS,"NH-4 ROAD, TAVAREKERE, PIN:572139",tavarekeretkr@ksp.gov.in,08135-272541,Sira Rural Circle,12.96624,77.40077
36,Tumakuru,Tumakuru,Thilak Park PS,"POORAS COLONY, JAIPURA ROAD, THILAKPARK, PIN:",thilakparktkr@ksp.gov.in,0816-2278202,Thilak Park Circle,13.34226,77.0905
36,Tumakuru,Tumakuru,Thirumani PS,"NEAR BUS STOP, THIRUMANI, PIN:572172",thirumanitkr@ksp.gov.in,08136-240047,Thirumani Circle,14.23807,77.04389
36,Tumakuru,Tumakuru,Tiptur Rural PS,"OPP. GOVT. COLLAGE, BH ROAD, NEAR TALUK OFFIC",tipturrrltkr@ksp.gov.in,08134-251007,Tiptur Rural Circle,13.15635,76.27664
36,Tumakuru,Tumakuru,Tiptur Town PS,"NEAR ARALIMARA STOP, BH ROAD, TIPTUR TOWN, PI",tipturtwntkr@ksp.gov.in,08134-251041,Tiptur Sub-Division,13.1531,76.2844
36,Tumakuru,Tumakuru,Tumakuru DCRE PS,---,---,---,Tumakuru Circle,0.0,0.0
36,Tumakuru,Tumakuru,Tumkur CEN Crime PS,DCBTumakuru,email@ksp.gov.in,88888-888888,Tumakuru District,13.3452295,77.1031948
36,Tumakuru,Tumakuru,Tumkur Rural PS,"BARLINE ROAD, NEAR CHILUME CHOWLTRY, TUMKUR T",tumkurrtkr@ksp.gov.in,0816-2278381,Tumkur Rural Circle,13.34224,77.10594
36,Tumakuru,Tumakuru,Tumkur Town PS,"CHURCH CIRCLE, HORAPETE ROAD, NEAR SBM, OPP O",towntkr@ksp.gov.in,0816-2278388,Tumkur Town Circle,13.3449,77.10345
36,Tumakuru,Tumakuru,Tumkur Traffic PS,"NERA DC OFFICE, OLD MARKET CHOWK,PIN:572101",trafficesttkr@ksp.gov.in,0816-2272340,Tumkur Town Circle,13.342714,77.105931
36,Tumakuru,Tumakuru,Turuvekere PS,"NEAR GOVT. HOSPITAL, TURUVKERE TOWN.",turuvekeretkr@ksp.gov.in,08139-287334,Turuvekere Circle,13.1639,76.6686
36,Tumakuru,Tumakuru,Women PS,,email@ksp.gov.in,88888-888888,Tumakuru Sub Division,15.8578,74.50571
36,Tumakuru,Tumakuru,Y.N. Hosakote PS,NEAR BUS STAND YN HOSAKOTE.PIN: 572141,ynhosakotetkr@ksp.gov.in,08136-247635,Thirumani Circle,14.27938,77.17392
37,Udupi,Udupi,Ajekar PS,"Marne Village, Post Ajekar",ajekarudp@ksp.gov.in,08253-271100,Karkala Circle,13.31903,74.99954
37,Udupi,Udupi,Amasebailu PS,"Near Amasebailu Village Panchayath Office, Am",amasebailudp@ksp.gov.in,08259-286499,Kundapura Circle,13.60307,74.94859
37,Udupi,Udupi,Brahmavar PS,"Varamballi Village, Brahmavara Post",brahmavaraudp@ksp.gov.in,0820-2561044,Brahmavar Circle,13.43825,74.74414
37,Udupi,Udupi,Byndoor PS,"Yadthare Village, Byndoor Post",byndoorudp@ksp.gov.in,08254-251033,Byndoor Circle,13.8671,74.62651
37,Udupi,Udupi,Gangolli PS,"Gujjadi Village, Gangolli Post",gangolloudp@ksp.gov.in,08254-265333,Byndoor Circle,13.68672,74.66038
37,Udupi,Udupi,Hebri PS,Hebri Village & Post,hebriudp@ksp.gov.in,08253-251116,Karkala Circle,13.45865,74.98992
37,Udupi,Udupi,Hiriadka PS,"Anjaru Village, Hiriyadka Post",hiriyadkaudp@ksp.gov.in,0820-2542248,Brahmavar Circle,13.34833,74.8528
37,Udupi,Udupi,Kapu PS,"Kaup Padu Village, Kaup Post",kaupudp@ksp.gov.in,0820-2551033,Kapu Circle,13.22847,74.74824
37,Udupi,Udupi,Karkala Rural PS,"Karkala Kasaba Village, Post Karkala",karkalruraludp@ksp.gov.in,08258-232083,Karkala Circle,13.2228,74.98118
37,Udupi,Udupi,Karkala Town PS,"Karkala Kasaba Village, Post Karkala",karkaltownudp@ksp.gov.in,08258-230213,Karkala Circle,13.2228,74.98118
37,Udupi,Udupi,Kollur PS,Kollur Village & Post,kollurudp@ksp.gov.in,08254-258233,Byndoor Circle,13.86336,74.81353
37,Udupi,Udupi,Kota PS,"Giliyaru Village, Kota Post",kotaudp@ksp.gov.in,0820-2564155,Brahmavar Circle,13.52826,74.70397
37,Udupi,Udupi,Kundapura PS,"Near Taluk Office, Kundapura Kasaba Village,",kundapuraudp@ksp.gov.in,08254-230338,Kundapura Circle,13.63908,74.66933
37,Udupi,Udupi,Kundapura Rural PS,"Kandlur MainRoad,Kundapura Taluk",email@ksp.gov.in,88888-888888,Kundapura Circle,13.637675,74.772493
37,Udupi,Udupi,Kundapura Traffic PS,address,kundapurtrfudp@ksp.gov.in,08254-233800,Kundapura Circle,13.63685,74.68897
37,Udupi,Udupi,Malpe PS,"Kodavoor Village, Malpe Post",malpeudp@ksp.gov.in,0820-2537999,Udupi Circle,13.36061,74.70338
37,Udupi,Udupi,Manipal PS,"Shivalli Village, Manipal Post",manipaludp@ksp.gov.in,0820-2570328,Udupi Sub-Division,13.34915,74.78609
37,Udupi,Udupi,Padubidri PS,"Nadsal Village, Padubidri Post",padubidriudp@ksp.gov.in,0820-2555452,Kapu Circle,13.14083,74.77014
37,Udupi,Udupi,Shankaranarayana PS,Shankarnarayana Village & Post,shankarnarayanaudp@ksp.gov.in,08259-280299,Kundapura Circle,13.60451,74.86246
37,Udupi,Udupi,Shirva PS,Shirva Village & Post,shirvaudp@ksp.gov.in,0820-2554139,Kapu Circle,13.21112,74.83221
37,Udupi,Udupi,Udupi CEN Crime PS,Udupi,email@ksp.gov.in,88888-888888,Udupi District,13.33264,74.74833
37,Udupi,Udupi,Udupi DCRE PS,---,---,---,Udupi Circle,0.0,0.0
37,Udupi,Udupi,Udupi Town PS,"76 Badagubettu Village, Post Udupi",udupitownudp@ksp.gov.in,0820-2520444,Udupi Circle,13.33067,74.74817
37,Udupi,Udupi,Udupi Traffic PS,"Near Taluk Office, Moodanidamboor Village",udupitrafficudp@ksp.gov.in,0820-2521332,Udupi Circle,13.33264,74.74833
37,Udupi,Udupi,Women PS,"Vaderahobli Village, Kundapura Post",womenpsudp@ksp.gov.in,08254-231338,Udupi Sub-Division,15.8578,74.50571
38,Uttara Kannada,Uttara Kannada,Ambikanagar PS,"Ambikanagar PS, Ambikanagar",ambikanagarkwr@ksp.gov.in,08284-258633,Haliyal Circle,15.124,74.65933
38,Uttara Kannada,Uttara Kannada,Ankola PS,"Near Bus Stand, Ankola",ankolakwr@ksp.gov.in,08388 - 230333,Karwar Sub-Division,14.65982,74.30546
38,Uttara Kannada,Uttara Kannada,Banavasi PS,"Banavasi PS, Banavasi",banavasikwr@ksp.gov.in,08384-264210,Sirsi Circle,14.62411,74.82523
38,Uttara Kannada,Uttara Kannada,Bhatkal Rural PS,"Azad Nagar, Bhatkal",bhatkalruralkwr@ksp.gov.in,08385-227333,Bhatkal Circle,13.99,74.55194
