cctv_id,cctv_name,district_id,district,taluk_id,taluk,gp_id,gram_panchayat,village_id,village,latitude,longitude,location_type,coverage_radius_meters,status,nearest_police_station
CCTV00786_2,Soladevanahalli PS - Traffic Junction CCTV,525,Bengaluru Urban,7103,Yelahanka,215362.0,Kodigehalli,612822,Kodigehalli(Part),13.09076794072388,77.4854376679728,Traffic Junction,200,Maintenance,Soladevanahalli PS
CCTV00786_3,Soladevanahalli PS - Bank CCTV,525,Bengaluru Urban,5544,Bengaluru East,,,938296,Kaikondrahalli,13.094907466692979,77.49161859463915,Bank,100,Active,Soladevanahalli PS
CCTV00787_1,Srirampura PS - School CCTV,525,Bengaluru Urban,5542,Bengaluru North,,,939435,Gangodanahalli J.I,12.987225401806215,77.5646156639793,School,100,Active,Srirampura PS
CCTV00787_2,Srirampura PS - Traffic Junction CCTV,525,Bengaluru Urban,5542,Bengaluru North,215361.0,Kittanahalli,612802,Ravuthanahalli,12.993312380347751,77.5674783823077,Traffic Junction,200,Active,Srirampura PS
CCTV00787_3,Srirampura PS - College CCTV,525,Bengaluru Urban,7103,Yelahanka,215360.0,Kasagattapura,612872,Bylakere,12.992202387617915,77.5616604646,College,200,Maintenance,Srirampura PS
CCTV00788_1,Subramanyanagar PS - College CCTV,525,Bengaluru Urban,5544,Bengaluru East,215375.0,Bidarahalli,613069,Chikkasandra,13.004249245539416,77.55188173801128,College,100,Active,Subramanyanagar PS
CCTV00788_2,Subramanyanagar PS - School CCTV,525,Bengaluru Urban,5542,Bengaluru North,215344.0,Alur,612773,Alur,13.006264367761297,77.54901961005814,School,150,Active,Subramanyanagar PS
CCTV00788_3,Subramanyanagar PS - Bus Stand CCTV,525,Bengaluru Urban,5544,Bengaluru East,,,938290,Haraluru,13.003129037647788,77.55508998837125,Bus Stand,150,Maintenance,Subramanyanagar PS
CCTV00788_4,Subramanyanagar PS - Bus Stand CCTV,525,Bengaluru Urban,7103,Yelahanka,215348.0,Bettahalasooru,612895,Bettahalasur,13.004963921789408,77.55226187432542,Bus Stand,200,Active,Subramanyanagar PS
CCTV00789_1,Subramanyapura PS - Bank CCTV,525,Bengaluru Urban,7103,Yelahanka,215345.0,Arekere,612833,Suradenpura,12.906239379172712,77.54184988261653,Bank,150,Maintenance,Subramanyapura PS
CCTV00789_2,Subramanyapura PS - Traffic Junction CCTV,525,Bengaluru Urban,5545,Anekal,,,939404,Bahdurpura,12.903733566130876,77.54828273105208,Traffic Junction,100,Active,Subramanyapura PS
CCTV00789_3,Subramanyapura PS - Market CCTV,525,Bengaluru Urban,7103,Yelahanka,215368.0,Shivakotte,612863,Shivakote,12.900937721161844,77.5400506824186,Market,200,Active,Subramanyapura PS
CCTV00789_4,Subramanyapura PS - ATM CCTV,525,Bengaluru Urban,5543,Bengaluru South,,,939494,Tavarekere ( Begur Hobli),12.904016314183693,77.54623612290402,ATM,100,Maintenance,Subramanyapura PS
CCTV00789_5,Subramanyapura PS - Bank CCTV,525,Bengaluru Urban,5543,Bengaluru South,,,938449,Varahasandra,12.902632653104632,77.54318624335293,Bank,100,Active,Subramanyapura PS
CCTV00790_1,Suddaguntepalya PS - College CCTV,525,Bengaluru Urban,5544,Bengaluru East,,,938241,Rachenahalli,12.924735941887988,77.60843672238138,College,100,Active,Suddaguntepalya PS
CCTV00790_2,Suddaguntepalya PS - Traffic Junction CCTV,525,Bengaluru Urban,5542,Bengaluru North,,,612951,Madanaiyakanahalli (Ct),12.921989850439306,77.6080569344248,Traffic Junction,200,Maintenance,Suddaguntepalya PS
CCTV00790_3,Suddaguntepalya PS - ATM CCTV,525,Bengaluru Urban,5545,Anekal,215328.0,Karpur,613349,Karpur,12.924407790876007,77.60458776144709,ATM,100,Active,Suddaguntepalya PS
CCTV00790_4,Suddaguntepalya PS - Bus Stand CCTV,525,Bengaluru Urban,5543,Bengaluru South,,,939491,Shinivagilu Amanikere,12.92362261800471,77.60735226161736,Bus Stand,200,Active,Suddaguntepalya PS
CCTV00791_1,Thalaghattapura PS - School CCTV,525,Bengaluru Urban,5544,Bengaluru East,,,938230,Geddalahalli,12.866274671038068,77.53246720520134,School,200,Active,Thalaghattapura PS
CCTV00791_2,Thalaghattapura PS - Government Office CCTV,525,Bengaluru Urban,7103,Yelahanka,272979.0,Meenukunte,612890,Channahalli,12.873230692120927,77.53142905773424,Government Office,100,Active,Thalaghattapura PS
CCTV00791_3,Thalaghattapura PS - Government Hospital CCTV,525,Bengaluru Urban,5542,Bengaluru North,215362.0,Kodigehalli,612824,Kannahalli,12.865149213542967,77.53921632105356,Government Hospital,200,Active,Thalaghattapura PS
CCTV00791_4,Thalaghattapura PS - Bank CCTV,525,Bengaluru Urban,5545,Anekal,215329.0,Shanthipura,613184,Choodasandra,12.868184372165555,77.53646663338546,Bank,200,Maintenance,Thalaghattapura PS
CCTV00792_1,Thilaknagar PS - Government Office CCTV,525,Bengaluru Urban,5544,Bengaluru East,,,938211,Basavanapura,12.92663991652223,77.5545282798346,Government Office,150,Maintenance,Thilaknagar PS
CCTV00792_2,Thilaknagar PS - Market CCTV,525,Bengaluru Urban,7103,Yelahanka,,,938525,Tirumenahalli,12.928375449632304,77.55649691146054,Market,200,Maintenance,Thilaknagar PS
CCTV00792_3,Thilaknagar PS - Bus Stand CCTV,525,Bengaluru Urban,5543,Bengaluru South,,,938479,Gubbilala,12.9272797017434,77.55441751720994,Bus Stand,200,Active,Thilaknagar PS
CCTV00792_4,Thilaknagar PS - College CCTV,525,Bengaluru Urban,7103,Yelahanka,,,938531,Allalasandra,12.923429855850863,77.55320673819692,College,100,Maintenance,Thilaknagar PS
CCTV00792_5,Thilaknagar PS - Railway Station CCTV,525,Bengaluru Urban,5542,Bengaluru North,215359.0,Huskuru,612767,Mariyanapalya,12.925687575178424,77.55435923728078,Railway Station,100,Active,Thilaknagar PS
CCTV00792_6,Thilaknagar PS - Bus Stand CCTV,525,Bengaluru Urban,5543,Bengaluru South,215382.0,K.Gollahalli,613032,Vasanthanahalli,12.920979390631503,77.55442704503434,Bus Stand,150,Active,Thilaknagar PS
CCTV00793_1,Upparpet PS - Market CCTV,525,Bengaluru Urban,5543,Bengaluru South,,,938458,Chunchaghatta,12.970850949835345,77.57337799900864,Market,150,Active,Upparpet PS
CCTV00793_2,Upparpet PS - Bus Stand CCTV,525,Bengaluru Urban,5542,Bengaluru North,,,938515,Shreegandhakaval,12.969925174140814,77.57190969237051,Bus Stand,100,Maintenance,Upparpet PS
CCTV00793_3,Upparpet PS - College CCTV,525,Bengaluru Urban,5545,Anekal,215335.0,Neraluru,613268,Neralur,12.97668520798596,77.57410040232811,College,100,Active,Upparpet PS
CCTV00793_4,Upparpet PS - Bus Stand CCTV,525,Bengaluru Urban,5543,Bengaluru South,215378.0,Chunchanakuppe,613004,Kolur,12.972475193258356,77.57937634960379,Bus Stand,200,Active,Upparpet PS
CCTV00794_1,Upparpet Traffic PS - Government Hospital CCTV,525,Bengaluru Urban,5542,Bengaluru North,215359.0,Huskuru,612763,Pillahalli,12.974051589673392,77.57647377214315,Government Hospital,150,Active,Upparpet Traffic PS
CCTV00794_2,Upparpet Traffic PS - Government Office CCTV,525,Bengaluru Urban,7103,Yelahanka,,,938538,Shreeramapura,12.977840369782133,77.57764399425949,Government Office,200,Maintenance,Upparpet Traffic PS
CCTV00794_3,Upparpet Traffic PS - Railway Station CCTV,525,Bengaluru Urban,5545,Anekal,272972.0,Billapura,613230,Adigarakallahalli,12.978109220441112,77.57534226494528,Railway Station,100,Maintenance,Upparpet Traffic PS
CCTV00794_4,Upparpet Traffic PS - Market CCTV,525,Bengaluru Urban,5542,Bengaluru North,215359.0,Huskuru,612756,Rampalya,12.977123674790642,77.57025615930527,Market,150,Active,Upparpet Traffic PS
CCTV00794_5,Upparpet Traffic PS - Bus Stand CCTV,525,Bengaluru Urban,5545,Anekal,215329.0,Shanthipura,613184,Choodasandra,12.975902872299706,77.57091058361506,Bus Stand,100,Active,Upparpet Traffic PS
CCTV00795_1,Varthur PS - Traffic Junction CCTV,525,Bengaluru Urban,5543,Bengaluru South,,,938426,Singasandra,12.93653853119549,77.74533703289315,Traffic Junction,100,Active,Varthur PS
CCTV00795_2,Varthur PS - College CCTV,525,Bengaluru Urban,5543,Bengaluru South,215378.0,Chunchanakuppe,612982,Puradapalya,12.939335495724151,77.7490266413785,College,200,Active,Varthur PS
CCTV00795_3,Varthur PS - Bank CCTV,525,Bengaluru Urban,5543,Bengaluru South,,,924174,Doddathoguru,12.939267529403232,77.74969016193475,Bank,100,Active,Varthur PS
CCTV00795_4,Varthur PS - Government Office CCTV,525,Bengaluru Urban,5542,Bengaluru North,,,939444,Jedihalli J.I,12.936280172616343,77.74455987382247,Government Office,200,Active,Varthur PS
CCTV00796_1,Vidhana Soudha PS - Bank CCTV,525,Bengaluru Urban,5542,Bengaluru North,,,939438,Gurihodeyuva Mydana,12.98138242273811,77.58978171123181,Bank,200,Active,Vidhana Soudha PS
CCTV00796_2,Vidhana Soudha PS - Bus Stand CCTV,525,Bengaluru Urban,5543,Bengaluru South,272983.0,Ajjanahalli,612984,Ajjanahalli,12.97635838793336,77.58542775070941,Bus Stand,100,Active,Vidhana Soudha PS
CCTV00796_3,Vidhana Soudha PS - Railway Station CCTV,525,Bengaluru Urban,5542,Bengaluru North,215359.0,Huskuru,612755,Bethanagere,12.980988814294461,77.58408309529217,Railway Station,200,Active,Vidhana Soudha PS
CCTV00796_4,Vidhana Soudha PS - Market CCTV,525,Bengaluru Urban,5543,Bengaluru South,215377.0,Choolanayakanahalli,612977,Ganukal,12.97672536308848,77.5907486451084,Market,100,Active,Vidhana Soudha PS
CCTV00796_5,Vidhana Soudha PS - Traffic Junction CCTV,525,Bengaluru Urban,5542,Bengaluru North,,,939472,Sonnenahalli J.I,12.97459497060049,77.59057910410104,Traffic Junction,100,Active,Vidhana Soudha PS
CCTV00796_6,Vidhana Soudha PS - College CCTV,525,Bengaluru Urban,5544,Bengaluru East,,,938271,Yamaluru,12.97870549600106,77.58744320495776,College,100,Active,Vidhana Soudha PS
CCTV00797_1,Vidyaranyapura PS - Market CCTV,525,Bengaluru Urban,5545,Anekal,215319.0,Handenahalli,613225,Koothaganahalli,12.964020534730198,77.51222041454092,Market,100,Active,Vidyaranyapura PS
CCTV00797_2,Vidyaranyapura PS - Railway Station CCTV,525,Bengaluru Urban,5543,Bengaluru South,,,938439,Sarakki Agrahara,12.973315577579625,77.51250847726419,Railway Station,150,Active,Vidyaranyapura PS
CCTV00797_3,Vidyaranyapura PS - Traffic Junction CCTV,525,Bengaluru Urban,5542,Bengaluru North,,,938514,Saneguruvanahalli,12.965463801412177,77.51343268730704,Traffic Junction,150,Maintenance,Vidyaranyapura PS
CCTV00797_4,Vidyaranyapura PS - Traffic Junction CCTV,525,Bengaluru Urban,5545,Anekal,215329.0,Shanthipura,613187,Gattahalli,12.973821949370654,77.51247222960131,Traffic Junction,100,Maintenance,Vidyaranyapura PS
CCTV00797_5,Vidyaranyapura PS - Traffic Junction CCTV,525,Bengaluru Urban,7103,Yelahanka,,,938546,Kotihosahalli,12.973879526090398,77.5116520483095,Traffic Junction,200,Maintenance,Vidyaranyapura PS
CCTV00798_1,Vijayanagar Traffic PS - Market CCTV,525,Bengaluru Urban,5545,Anekal,,,613261,Chandapura,12.969426707265413,77.54221225807467,Market,150,Active,Vijayanagar Traffic PS
CCTV00798_2,Vijayanagar Traffic PS - Bus Stand CCTV,525,Bengaluru Urban,5542,Bengaluru North,,,939448,Kasaba Yeshawanthapura,12.968308468384901,77.53761264417093,Bus Stand,200,Active,Vijayanagar Traffic PS
CCTV00798_3,Vijayanagar Traffic PS - Traffic Junction CCTV,525,Bengaluru Urban,5545,Anekal,215333.0,Mugaluru,613240,Seeganaikanahalli,12.97767378455916,77.53777426028002,Traffic Junction,150,Active,Vijayanagar Traffic PS
CCTV00798_4,Vijayanagar Traffic PS - Traffic Junction CCTV,525,Bengaluru Urban,5543,Bengaluru South,,,938444,Valagerahalli,12.968578165339242,77.53888401861781,Traffic Junction,200,Active,Vijayanagar Traffic PS
CCTV00798_5,Vijayanagar Traffic PS - Traffic Junction CCTV,525,Bengaluru Urban,5543,Bengaluru South,215377.0,Choolanayakanahalli,612972,Gangappanahalli,12.975060085787891,77.53927696659301,Traffic Junction,100,Maintenance,Vijayanagar Traffic PS
CCTV00798_6,Vijayanagar Traffic PS - Bank CCTV,525,Bengaluru Urban,5543,Bengaluru South,,,938462,Kembattahalli,12.974314061825853,77.54427213280644,Bank,200,Active,Vijayanagar Traffic PS
CCTV00799_1,Vishveshwarapuram PS - Bank CCTV,525,Bengaluru Urban,5542,Bengaluru North,,,938500,Chokkasandra,12.959871617582069,77.575019558956,Bank,100,Active,Vishveshwarapuram PS
CCTV00799_2,Vishveshwarapuram PS - Government Office CCTV,525,Bengaluru Urban,7103,Yelahanka,215372.0,Sonnenahalli,612839,Seeresandra,12.962465920909993,77.5698699117211,Government Office,150,Active,Vishveshwarapuram PS
CCTV00799_3,Vishveshwarapuram PS - Bus Stand CCTV,525,Bengaluru Urban,5542,Bengaluru North,,,612776,Hanumantha Sagara,12.95657953551631,77.57314466430446,Bus Stand,150,Active,Vishveshwarapuram PS
CCTV00799_4,Vishveshwarapuram PS - Government Office CCTV,525,Bengaluru Urban,5543,Bengaluru South,215377.0,Choolanayakanahalli,612959,Tavakadhahalli,12.956724624002801,77.56799177973718,Government Office,200,Active,Vishveshwarapuram PS
CCTV00799_5,Vishveshwarapuram PS - Bank CCTV,525,Bengaluru Urban,5545,Anekal,215327.0,Kallubalu,613170,Konasandra,12.955938665556388,77.57257200510224,Bank,200,Maintenance,Vishveshwarapuram PS
CCTV00800_1,Viveknagar PS - School CCTV,525,Bengaluru Urban,5543,Bengaluru South,215378.0,Chunchanakuppe,613006,Chikkellur,12.949502678959474,77.6237859558888,School,100,Active,Viveknagar PS
CCTV00800_2,Viveknagar PS - Market CCTV,525,Bengaluru Urban,5544,Bengaluru East,215386.0,Manduru,613093,Kodigehalli,12.947897468206843,77.62593722847824,Market,150,Active,Viveknagar PS
CCTV00800_3,Viveknagar PS - Traffic Junction CCTV,525,Bengaluru Urban,7103,Yelahanka,,,938528,Yelahanka,12.947305183914295,77.61779231707435,Traffic Junction,100,Active,Viveknagar PS
CCTV00801_1,Vyalikaval PS - Government Hospital CCTV,525,Bengaluru Urban,5543,Bengaluru South,215373.0,Agara,924154,Vadeera Halli,13.003292109830568,77.58269443560701,Government Hospital,200,Active,Vyalikaval PS
CCTV00801_2,Vyalikaval PS - Railway Station CCTV,525,Bengaluru Urban,5545,Anekal,215334.0,Muttanalluru,613199,Singena Agrahara,13.005991542826699,77.58038153469036,Railway Station,200,Active,Vyalikaval PS
CCTV00801_3,Vyalikaval PS - Railway Station CCTV,525,Bengaluru Urban,5543,Bengaluru South,,,938416,Basapura,13.000287037975788,77.57383812055086,Railway Station,200,Maintenance,Vyalikaval PS
CCTV00801_4,Vyalikaval PS - Traffic Junction CCTV,525,Bengaluru Urban,5545,Anekal,215340.0,Suragajakkanahalli,613326,Anekal (Rural),12.997113587452514,77.58149106656826,Traffic Junction,200,Active,Vyalikaval PS
CCTV00801_5,Vyalikaval PS - College CCTV,525,Bengaluru Urban,5542,Bengaluru North,,,938335,Guddada Halli,13.001481935418521,77.57957955910997,College,200,Active,Vyalikaval PS
CCTV00801_6,Vyalikaval PS - College CCTV,525,Bengaluru Urban,7103,Yelahanka,215372.0,Sonnenahalli,612837,Channasandra,12.997705607529268,77.5749893889922,College,200,Active,Vyalikaval PS
CCTV00802_1,Whitefield PS - College CCTV,525,Bengaluru Urban,5545,Anekal,215340.0,Suragajakkanahalli,613308,A Medihalli,12.975192775773253,77.75437492136479,College,200,Active,Whitefield PS
CCTV00802_2,Whitefield PS - Government Hospital CCTV,525,Bengaluru Urban,5544,Bengaluru East,215375.0,Bidarahalli,613069,Chikkasandra,12.979480370196102,77.7555543779241,Government Hospital,200,Active,Whitefield PS
CCTV00802_3,Whitefield PS - Traffic Junction CCTV,525,Bengaluru Urban,5543,Bengaluru South,,,938431,Chandrashekharapura,12.975426408533322,77.75263923265744,Traffic Junction,100,Active,Whitefield PS
CCTV00802_4,Whitefield PS - College CCTV,525,Bengaluru Urban,5543,Bengaluru South,215389.0,Sulikere,613011,Kommaghatta,12.977315586844831,77.74967584616448,College,200,Maintenance,Whitefield PS
CCTV00802_5,Whitefield PS - ATM CCTV,525,Bengaluru Urban,5542,Bengaluru North,,,939444,Jedihalli J.I,12.970808512147217,77.7547006218894,ATM,100,Active,Whitefield PS
CCTV00803_1,Whitefield Traffic PS - ATM CCTV,525,Bengaluru Urban,7103,Yelahanka,272979.0,Meenukunte,612877,Tharabana Halli,12.591157905039168,77.44910175562117,ATM,100,Active,Whitefield Traffic PS
CCTV00803_2,Whitefield Traffic PS - ATM CCTV,525,Bengaluru Urban,5545,Anekal,215333.0,Mugaluru,613252,Panditana Agrahara,12.591755869266636,77.45625911867928,ATM,100,Maintenance,Whitefield Traffic PS
CCTV00803_3,Whitefield Traffic PS - Government Office CCTV,525,Bengaluru Urban,7103,Yelahanka,,,938516,Govindapura,12.598329601129914,77.45170237058,Government Office,150,Active,Whitefield Traffic PS
CCTV00804_1,Wilsongarden PS - College CCTV,525,Bengaluru Urban,5542,Bengaluru North,,,939431,Dyavasandra,12.945309540611657,77.5986701805049,College,150,Active,Wilsongarden PS
CCTV00804_2,Wilsongarden PS - Traffic Junction CCTV,525,Bengaluru Urban,5544,Bengaluru East,,,938267,Konena Agrahara,12.953263540239151,77.59976970709126,Traffic Junction,150,Maintenance,Wilsongarden PS
CCTV00804_3,Wilsongarden PS - College CCTV,525,Bengaluru Urban,5542,Bengaluru North,,,938337,Hebbala Amani Kere,12.945760755554069,77.59933162736536,College,200,Active,Wilsongarden PS
CCTV00804_4,Wilsongarden PS - Government Office CCTV,525,Bengaluru Urban,5544,Bengaluru East,,,938224,Sannatammanahalli,12.95473056450876,77.59866527060979,Government Office,150,Active,Wilsongarden PS
CCTV00804_5,Wilsongarden PS - School CCTV,525,Bengaluru Urban,7103,Yelahanka,215347.0,Bandikodagehalli,612921,Dummanur,12.951403581911656,77.59550135471885,School,200,Maintenance,Wilsongarden PS
CCTV00805_1,Wilsongarden Traffic PS - Railway Station CCTV,525,Bengaluru Urban,5545,Anekal,215341.0,Vanakanahalli,613335,Singasandra,12.561267198370798,77.35101428683367,Railway Station,150,Active,Wilsongarden Traffic PS
CCTV00805_2,Wilsongarden Traffic PS - Bank CCTV,525,Bengaluru Urban,5542,Bengaluru North,,,612956,Totadaguddadahalli (Og),12.562198486542462,77.3557154582851,Bank,200,Active,Wilsongarden Traffic PS
CCTV00805_3,Wilsongarden Traffic PS - College CCTV,525,Bengaluru Urban,5542,Bengaluru North,,,938498,Tanneeranahalli,12.558517776042732,77.35431916364176,College,150,Active,Wilsongarden Traffic PS
CCTV00806_1,Yelahanka New Town PS - Government Office CCTV,525,Bengaluru Urban,5543,Bengaluru South,,,938434,Hulimavu,13.099995638960378,77.58476505077279,Government Office,100,Active,Yelahanka New Town PS
CCTV00806_2,Yelahanka New Town PS - Bus Stand CCTV,525,Bengaluru Urban,5542,Bengaluru North,,,938507,Kodigehalli,13.097578190680073,77.58665298114096,Bus Stand,150,Active,Yelahanka New Town PS
CCTV00806_3,Yelahanka New Town PS - Government Hospital CCTV,525,Bengaluru Urban,5542,Bengaluru North,,,938511,Nagarabavi,13.100474826653148,77.58263299157487,Government Hospital,200,Active,Yelahanka New Town PS
CCTV00806_4,Yelahanka New Town PS - ATM CCTV,525,Bengaluru Urban,5545,Anekal,215327.0,Kallubalu,613170,Konasandra,13.09946798000265,77.5836724658193,ATM,200,Active,Yelahanka New Town PS
CCTV00807_1,Yelahanka PS - Bus Stand CCTV,525,Bengaluru Urban,5542,Bengaluru North,,,938500,Chokkasandra,13.094810170707547,77.5939980421927,Bus Stand,150,Active,Yelahanka PS
CCTV00807_2,Yelahanka PS - College CCTV,525,Bengaluru Urban,7103,Yelahanka,215360.0,Kasagattapura,612882,Kalathammanahalli,13.095963351273342,77.5905276333711,College,150,Active,Yelahanka PS
CCTV00807_3,Yelahanka PS - School CCTV,525,Bengaluru Urban,5543,Bengaluru South,215387.0,Ramohalli,613015,Maligondanahalli,13.09921511872817,77.59859611948269,School,150,Active,Yelahanka PS
CCTV00807_4,Yelahanka PS - Bus Stand CCTV,525,Bengaluru Urban,7103,Yelahanka,215368.0,Shivakotte,612863,Shivakote,13.096362245390255,77.59872978533761,Bus Stand,100,Active,Yelahanka PS
CCTV00808_1,Yeshwanthapura PS - Railway Station CCTV,525,Bengaluru Urban,7103,Yelahanka,215360.0,Kasagattapura,612874,Lingarajasagara,13.017850881702289,77.56222124417522,Railway Station,200,Active,Yeshwanthapura PS
CCTV00808_2,Yeshwanthapura PS - ATM CCTV,525,Bengaluru Urban,7103,Yelahanka,272979.0,Meenukunte,612877,Tharabana Halli,13.018042888795994,77.55386017919099,ATM,150,Active,Yeshwanthapura PS
CCTV00808_3,Yeshwanthapura PS - Government Hospital CCTV,525,Bengaluru Urban,5543,Bengaluru South,215378.0,Chunchanakuppe,613000,Kethohalli Ramapura,13.017313387875141,77.55819066488272,Government Hospital,100,Maintenance,Yeshwanthapura PS
CCTV00808_4,Yeshwanthapura PS - Railway Station CCTV,525,Bengaluru Urban,5545,Anekal,215338.0,Samandur,613343,Kurubarahatti,13.014688602500605,77.55862923207688,Railway Station,100,Maintenance,Yeshwanthapura PS
CCTV00809_1,Anekal PS - School CCTV,526,Bengaluru Rural,5602,Doddaballapura,215452.0,Doddabelavangala,625194,Doddahejjaji,12.711952047838084,77.69383427319428,School,100,Active,Anekal PS
CCTV00809_2,Anekal PS - ATM CCTV,526,Bengaluru Rural,5603,Devanahalli,215437.0,Karahalli,625256,Karahalli Amanikere,12.709687209631381,77.69532556562096,ATM,150,Active,Anekal PS
CCTV00809_3,Anekal PS - School CCTV,526,Bengaluru Rural,5602,Doddaballapura,215463.0,Kesthuru,625201,Huskur,12.71238105587849,77.6921323545811,School,100,Active,Anekal PS
CCTV00809_4,Anekal PS - ATM CCTV,526,Bengaluru Rural,5604,Hosakote,215499.0,Vagata,625664,Kodihalli,12.707154846054951,77.69182457553475,ATM,200,Active,Anekal PS
CCTV00809_5,Anekal PS - Government Hospital CCTV,526,Bengaluru Rural,5604,Hosakote,215478.0,Doddahulluru,625693,Doddahullur,12.707244797692065,77.69493014481537,Government Hospital,200,Active,Anekal PS
CCTV00810_1,Anugondanahalli PS - Government Office CCTV,526,Bengaluru Rural,5604,Hosakote,215492.0,Nandagudi,625550,Nandagudi,12.956437203488742,77.8124322915412,Government Office,100,Active,Anugondanahalli PS
CCTV00810_2,Anugondanahalli PS - Government Hospital CCTV,526,Bengaluru Rural,5601,Nelamangala,272726.0,Gollahalli,624866,Arjunabettahalli,12.957465110042728,77.81231792025913,Government Hospital,100,Maintenance,Anugondanahalli PS
CCTV00810_3,Anugondanahalli PS - School CCTV,526,Bengaluru Rural,5601,Nelamangala,215588.0,Narasipura,624725,Narasipura,12.96359354401552,77.81484673209886,School,150,Active,Anugondanahalli PS
CCTV00811_1,Attibele PS - School CCTV,526,Bengaluru Rural,5604,Hosakote,215490.0,Mugabala,625621,Nidagatta,12.78145902718267,77.77423607491689,School,200,Active,Attibele PS
CCTV00811_2,Attibele PS - Bank CCTV,526,Bengaluru Rural,5602,Doddaballapura,215473.0,Thubugere,625065,Masthimmanahalli,12.782249471428843,77.77354308594073,Bank,150,Active,Attibele PS
CCTV00811_3,Attibele PS - Government Office CCTV,526,Bengaluru Rural,5602,Doddaballapura,215469.0,Rajaghatta,625100,Muthasandra,12.776170081586688,77.76891504350931,Government Office,100,Active,Attibele PS
CCTV00811_4,Attibele PS - ATM CCTV,526,Bengaluru Rural,5603,Devanahalli,272723.0,Mandibele,625353,Mandibele,12.774885414140318,77.77312954007238,ATM,200,Maintenance,Attibele PS
CCTV00812_1,Bengaluru CEN Crime PS - Bus Stand CCTV,526,Bengaluru Rural,5601,Nelamangala,215579.0,Bhodihal,624892,Tonachinakuppe,12.986299896460237,77.59108963119427,Bus Stand,200,Active,Bengaluru CEN Crime PS
CCTV00812_2,Bengaluru CEN Crime PS - School CCTV,526,Bengaluru Rural,5604,Hosakote,215480.0,Doddaralagere,625493,Thammarasanahalli,12.986196891922859,77.59352847656773,School,100,Active,Bengaluru CEN Crime PS
CCTV00812_3,Bengaluru CEN Crime PS - Government Hospital CCTV,526,Bengaluru Rural,5603,Devanahalli,215427.0,Bidaluru,625386,Mulli Amanikere,12.991011255832856,77.59003418297577,Government Hospital,200,Active,Bengaluru CEN Crime PS
CCTV00813_1,Bengaluru Dist Women PS - Railway Station CCTV,526,Bengaluru Rural,5601,Nelamangala,215586.0,Manne,624805,Lakshmanapura,12.990051257211139,77.58990902210812,Railway Station,200,Maintenance,Bengaluru Dist Women PS
CCTV00813_2,Bengaluru Dist Women PS - Market CCTV,526,Bengaluru Rural,5603,Devanahalli,215436.0,Kannamangala,625300,Chowdenahalli,12.985584868177389,77.58897011988773,Market,150,Maintenance,Bengaluru Dist Women PS
CCTV00813_3,Bengaluru Dist Women PS - Government Hospital CCTV,526,Bengaluru Rural,5602,Doddaballapura,215468.0,Melina Joganahalli ( S.S.Ghati),910221,Subramanya Ghati (D),12.988944425626078,77.59266898844464,Government Hospital,200,Active,Bengaluru Dist Women PS
CCTV00814_1,Chennarayapatana PS - Market CCTV,526,Bengaluru Rural,5603,Devanahalli,215442.0,Venkatagtirikote,625380,Hire Amanikere,13.293554883279725,77.7948018184658,Market,100,Active,Chennarayapatana PS
CCTV00814_2,Chennarayapatana PS - Railway Station CCTV,526,Bengaluru Rural,5602,Doddaballapura,215468.0,Melina Joganahalli ( S.S.Ghati),625024,Kelaginanaikaradahalli,13.293065902318245,77.79826815794729,Railway Station,150,Active,Chennarayapatana PS
CCTV00814_3,Chennarayapatana PS - ATM CCTV,526,Bengaluru Rural,5601,Nelamangala,215576.0,Arebommanahalli,624844,Lakkasandra,13.289812952520982,77.79618133509669,ATM,150,Maintenance,Chennarayapatana PS
CCTV00814_4,Chennarayapatana PS - College CCTV,526,Bengaluru Rural,5604,Hosakote,215482.0,Giddappanahalli,625488,Arasanahalli,13.286560501373934,77.80248358595829,College,200,Maintenance,Chennarayapatana PS
CCTV00814_5,Chennarayapatana PS - Bus Stand CCTV,526,Bengaluru Rural,5601,Nelamangala,215576.0,Arebommanahalli,624841,Thimmasandra,13.291907720793683,77.80278886885999,Bus Stand,200,Maintenance,Chennarayapatana PS
CCTV00815_1,Dobbespet PS - College CCTV,526,Bengaluru Rural,5601,Nelamangala,215584.0,Kodigehalli,624798,Kodigehalli,13.229764963386526,77.23895754715804,College,200,Maintenance,Dobbespet PS
CCTV00815_2,Dobbespet PS - Government Office CCTV,526,Bengaluru Rural,5604,Hosakote,215479.0,Doddanallala,625609,Poojaramanahalli,13.229719376095886,77.24263418085671,Government Office,100,Maintenance,Dobbespet PS
CCTV00815_3,Dobbespet PS - Railway Station CCTV,526,Bengaluru Rural,5604,Hosakote,215496.0,Shivanapura,625578,K.Sathyawara,13.225778321735685,77.23784982025136,Railway Station,200,Active,Dobbespet PS
CCTV00815_4,Dobbespet PS - Bank CCTV,526,Bengaluru Rural,5604,Hosakote,215477.0,Doddagattiganabbe,625707,Pethanahalli,13.231585736531738,77.23927243777051,Bank,200,Maintenance,Dobbespet PS
CCTV00815_5,Dobbespet PS - ATM CCTV,526,Bengaluru Rural,5602,Doddaballapura,215448.0,Bhaktarahalli,625164,Mudlakalenahalli,13.23074545214358,77.24415906239425,ATM,150,Active,Dobbespet PS
