village_id,gp_id,gp_name
621692,219049,Dalasanur
621693,219068,Yeldur
621694,219051,Hodali
621695,219060,Muttakapali
621696,219060,Muttakapali
621697,219066,Somayajalapalli
621698,219060,Muttakapali
621699,219060,Muttakapali
621700,219060,Muttakapali
621701,219060,Muttakapali
621702,219060,Muttakapali
621703,219060,Muttakapali
621704,219060,Muttakapali
621705,219060,Muttakapali
621706,219060,Muttakapali
621707,219060,Muttakapali
621708,219060,Muttakapali
621709,219068,Yeldur
621710,219068,Yeldur
621711,219068,Yeldur
621712,219060,Muttakapali
621713,219060,Muttakapali
621714,219054,Kolathur
621715,219068,Yeldur
621716,219068,Yeldur
621717,219068,Yeldur
621718,219068,Yeldur
621719,219057,Lakshmisagara
621720,219068,Yeldur
621721,219068,Yeldur
621722,219054,Kolathur
621723,219054,Kolathur
621724,219057,Lakshmisagara
621725,219057,Lakshmisagara
621726,219057,Lakshmisagara
621727,219057,Lakshmisagara
621728,219057,Lakshmisagara
621729,219057,Lakshmisagara
621730,219057,Lakshmisagara
621731,219057,Lakshmisagara
621732,219054,Kolathur
621733,219054,Kolathur
621734,219054,Kolathur
621735,219054,Kolathur
621736,218924,Ammanallur
621737,218924,Ammanallur
621738,218924,Ammanallur
621740,218924,Ammanallur
621741,218924,Ammanallur
621742,218924,Ammanallur
621743,218941,Kyalanur
621744,218924,Ammanallur
621745,218924,Ammanallur
621746,218930,Channasandra
621747,218930,Channasandra
621748,218930,Channasandra
621749,218941,Kyalanur
621750,218941,Kyalanur
621751,218941,Kyalanur
621752,218941,Kyalanur
621753,218941,Kyalanur
621754,218949,Seeti
621755,218949,Seeti
621756,218924,Ammanallur
621757,218943,Madderi
621758,218943,Madderi
621759,218943,Madderi
621760,218943,Madderi
621761,218943,Madderi
621762,218943,Madderi
621763,218943,Madderi
621764,218943,Madderi
621765,218943,Madderi
621766,218943,Madderi
621767,218943,Madderi
621768,218943,Madderi
621769,218949,Seeti
621770,218949,Seeti
621771,218930,Channasandra
621772,218930,Channasandra
621773,218930,Channasandra
621774,218930,Channasandra
621775,218930,Channasandra
621776,218930,Channasandra
621777,218949,Seeti
621778,218949,Seeti
621779,218950,Settihalli
621780,218950,Settihalli
621781,218950,Settihalli
621782,218950,Settihalli
621784,218949,Seeti
621794,218928,Belamaranahalli
621795,218928,Belamaranahalli
621796,218928,Belamaranahalli
621800,218950,Settihalli
621801,218950,Settihalli
621805,218950,Settihalli
621806,218950,Settihalli
621807,218950,Settihalli
621808,218928,Belamaranahalli
621809,218928,Belamaranahalli
621810,218931,Chowdadenahalli
621811,218931,Chowdadenahalli
621812,218931,Chowdadenahalli
621815,218931,Chowdadenahalli
621816,218953,Sulur
621817,218931,Chowdadenahalli
621818,218931,Chowdadenahalli
621819,218948,Narasapura
621820,218948,Narasapura
621821,218929,Bellur
621822,218928,Belamaranahalli
621823,218928,Belamaranahalli
621824,218929,Bellur
621825,218929,Bellur
621826,218929,Bellur
621827,218929,Bellur
621828,218929,Bellur
621829,218929,Bellur
621830,218929,Bellur
621831,218929,Bellur
621832,218929,Bellur
621833,218929,Bellur
621834,218929,Bellur
621835,218948,Narasapura
621836,218953,Sulur
621837,218953,Sulur
621838,218953,Sulur
621839,218953,Sulur
621840,218953,Sulur
621841,218953,Sulur
621842,218953,Sulur
621843,218953,Sulur
621844,218953,Sulur
621845,218953,Sulur
621846,218953,Sulur
621847,218953,Sulur
621848,218925,Arabilkothanur
621849,218953,Sulur
621850,218925,Arabilkothanur
621851,218925,Arabilkothanur
621852,218925,Arabilkothanur
621853,218953,Sulur
621854,218925,Arabilkothanur
621855,218925,Arabilkothanur
621856,218925,Arabilkothanur
621857,218925,Arabilkothanur
621858,218925,Arabilkothanur
621859,218925,Arabilkothanur
621860,218959,Vokkaleri
621861,218925,Arabilkothanur
621862,218925,Arabilkothanur
621863,218959,Vokkaleri
621864,218959,Vokkaleri
621865,218959,Vokkaleri
621866,218959,Vokkaleri
621867,218959,Vokkaleri
621868,218959,Vokkaleri
621869,218925,Arabilkothanur
621870,218959,Vokkaleri
621871,218947,Muduvathi
621872,218947,Muduvathi
621873,218947,Muduvathi
621874,218927,Beglihosahalli
621875,218947,Muduvathi
621876,218947,Muduvathi
621877,218947,Muduvathi
621878,218947,Muduvathi
621879,218947,Muduvathi
621880,218947,Muduvathi
621881,218959,Vokkaleri
621882,218959,Vokkaleri
621883,218959,Vokkaleri
621884,218959,Vokkaleri
621885,218945,Marjenahalli
621886,218959,Vokkaleri
621887,218947,Muduvathi
621888,218947,Muduvathi
621889,218947,Muduvathi
621890,218947,Muduvathi
621891,218947,Muduvathi
621892,218942,Madanahalli
621893,218942,Madanahalli
621894,218942,Madanahalli
621895,218942,Madanahalli
621896,218942,Madanahalli
621897,218942,Madanahalli
621898,218942,Madanahalli
621899,218943,Madderi
621900,218955,Thotli
621901,218952,Sugatur
621902,218952,Sugatur
621903,218952,Sugatur
621904,218955,Thotli
621905,218955,Thotli
621906,218955,Thotli
621907,218955,Thotli
621908,218955,Thotli
621909,218955,Thotli
621910,218955,Thotli
621911,218955,Thotli
621912,218938,Janna Ghatta
621913,218938,Janna Ghatta
621914,218938,Janna Ghatta
621915,218938,Janna Ghatta
621916,218938,Janna Ghatta
621917,218938,Janna Ghatta
621918,218938,Janna Ghatta
621919,218938,Janna Ghatta
621920,218952,Sugatur
621921,218956,Uragili
621922,218956,Uragili
621923,218956,Uragili
621924,218956,Uragili
621925,218956,Uragili
621926,218956,Uragili
621927,218956,Uragili
621928,218956,Uragili
621929,218956,Uragili
621930,218956,Uragili
621931,218956,Uragili
621932,218956,Uragili
621933,218956,Uragili
621934,218956,Uragili
621935,218938,Janna Ghatta
621936,218946,Muduvadi
621937,218946,Muduvadi
621938,218946,Muduvadi
621939,218946,Muduvadi
621940,218946,Muduvadi
621941,218946,Muduvadi
621942,218935,Holur
621943,218935,Holur
621944,218935,Holur
621945,218935,Holur
621946,218935,Holur
621947,218935,Holur
621948,218935,Holur
621949,218935,Holur
621950,218935,Holur
621951,218937,Itharasanahalli
621952,218937,Itharasanahalli
621953,218937,Itharasanahalli
621954,218937,Itharasanahalli
621955,218954,Thoradevanda Halli
621956,218954,Thoradevanda Halli
621957,218946,Muduvadi
621958,218946,Muduvadi
621959,218954,Thoradevanda Halli
621960,218937,Itharasanahalli
621961,218954,Thoradevanda Halli
621962,218937,Itharasanahalli
621963,218937,Itharasanahalli
621964,218937,Itharasanahalli
621965,218935,Holur
621966,218937,Itharasanahalli
621967,218937,Itharasanahalli
621968,218944,Annenahalli
621969,218945,Marjenahalli
621970,218945,Marjenahalli
621971,218944,Annenahalli
621972,218944,Annenahalli
621973,218944,Annenahalli
621974,218937,Itharasanahalli
621975,218937,Itharasanahalli
621976,218937,Itharasanahalli
621977,218937,Itharasanahalli
621978,218944,Annenahalli
621979,218944,Annenahalli
621980,218944,Annenahalli
621981,218944,Annenahalli
621982,218944,Annenahalli
621983,218944,Annenahalli
621984,218944,Annenahalli
621985,218944,Annenahalli
621986,218944,Annenahalli
621987,218926,Arahalli
621988,218926,Arahalli
621989,218926,Arahalli
621990,218954,Thoradevanda Halli
621991,218926,Arahalli
621992,218954,Thoradevanda Halli
621993,218954,Thoradevanda Halli
621994,218954,Thoradevanda Halli
621995,218954,Thoradevanda Halli
621996,218954,Thoradevanda Halli
621997,218945,Marjenahalli
621998,218945,Marjenahalli
621999,218945,Marjenahalli
622000,218945,Marjenahalli
622001,218945,Marjenahalli
622002,218945,Marjenahalli
622003,218933,Honnenahalli
622005,218933,Honnenahalli
622007,218933,Honnenahalli
622008,218947,Muduvathi
622009,218926,Arahalli
622010,218926,Arahalli
622011,218926,Arahalli
622012,218939,Kondarajanahalli
622013,218939,Kondarajanahalli
622014,218926,Arahalli
622015,218926,Arahalli
622016,218939,Kondarajanahalli
622017,218939,Kondarajanahalli
622019,218939,Kondarajanahalli
622021,218939,Kondarajanahalli
622022,218939,Kondarajanahalli
622024,218932,Doodahasala
622025,218932,Doodahasala
622027,218933,Honnenahalli
622028,218933,Honnenahalli
622029,218933,Honnenahalli
622030,218933,Honnenahalli
622031,218932,Doodahasala
622032,218932,Doodahasala
622033,218932,Doodahasala
622034,218932,Doodahasala
622035,218927,Beglihosahalli
622036,218927,Beglihosahalli
622037,218927,Beglihosahalli
622038,218927,Beglihosahalli
622039,218927,Beglihosahalli
622040,218927,Beglihosahalli
622041,218927,Beglihosahalli
622042,218927,Beglihosahalli
622043,218927,Beglihosahalli
622044,218927,Beglihosahalli
622045,218932,Doodahasala
622046,218932,Doodahasala
622047,218932,Doodahasala
622048,218945,Marjenahalli
622049,218957,Vadagur
622050,218944,Annenahalli
622051,218957,Vadagur
622052,218936,Huttur
622053,218936,Huttur
622054,218936,Huttur
622055,218936,Huttur
622056,218936,Huttur
622057,218957,Vadagur
622058,218957,Vadagur
622059,218957,Vadagur
622060,218957,Vadagur
622061,218957,Vadagur
622062,218957,Vadagur
622063,218957,Vadagur
622064,218957,Vadagur
622065,218933,Honnenahalli
622066,218936,Huttur
622067,218936,Huttur
622068,218936,Huttur
622069,218951,Shapur
622070,218951,Shapur
622071,218957,Vadagur
622072,218957,Vadagur
622073,218933,Honnenahalli
622074,218934,Harati
622075,218934,Harati
622076,218934,Harati
622077,218951,Shapur
622078,218951,Shapur
622079,218951,Shapur
622080,218951,Shapur
622081,218951,Shapur
622082,218951,Shapur
622083,218951,Shapur
622084,218951,Shapur
622085,218934,Harati
622086,218934,Harati
622087,218934,Harati
622088,218934,Harati
622089,218934,Harati
622090,218934,Harati
622091,218934,Harati
622092,218951,Shapur
622093,218951,Shapur
622094,218934,Harati
622095,218934,Harati
622096,218951,Shapur
622097,218951,Shapur
622098,218986,Thornahalli
622099,218986,Thornahalli
622100,218986,Thornahalli
622101,218986,Thornahalli
622102,218986,Thornahalli
622103,218986,Thornahalli
622104,218986,Thornahalli
622105,218984,Shivarapatna
622106,218960,Abbenahalli
622107,218984,Shivarapatna
622108,218984,Shivarapatna
622109,218984,Shivarapatna
622110,218984,Shivarapatna
622111,218984,Shivarapatna
622112,218960,Abbenahalli
622113,218960,Abbenahalli
622114,218960,Abbenahalli
622115,218960,Abbenahalli
622116,218960,Abbenahalli
622117,218986,Thornahalli
622118,218960,Abbenahalli
622119,218960,Abbenahalli
622120,218984,Shivarapatna
622121,218984,Shivarapatna
622122,218984,Shivarapatna
622123,218975,Kondasettihalli
622124,218964,Chickkakuntur
622125,218964,Chickkakuntur
622126,218972,Hungenahalli
622127,218972,Hungenahalli
622128,218972,Hungenahalli
622129,218972,Hungenahalli
622130,218972,Hungenahalli
622131,218960,Abbenahalli
622132,218960,Abbenahalli
622133,218960,Abbenahalli
622134,218986,Thornahalli
622135,218986,Thornahalli
622136,218986,Thornahalli
622137,218978,Chokkandahalli
622138,218978,Chokkandahalli
622140,218978,Chokkandahalli
622141,218978,Chokkandahalli
622142,218960,Abbenahalli
622143,218972,Hungenahalli
622144,218972,Hungenahalli
622145,218972,Hungenahalli
622146,218968,Doddashivara
622147,218968,Doddashivara
622148,218964,Chickkakuntur
622149,218964,Chickkakuntur
622150,218964,Chickkakuntur
622151,218968,Doddashivara
622152,218968,Doddashivara
622153,218968,Doddashivara
622154,218968,Doddashivara
622155,218972,Hungenahalli
622157,218968,Doddashivara
622158,218961,Araleri
622159,218978,Chokkandahalli
622160,218978,Chokkandahalli
622161,218978,Chokkandahalli
622162,218978,Chokkandahalli
622163,218978,Chokkandahalli
622164,218978,Chokkandahalli
622165,218978,Chokkandahalli
622166,218978,Chokkandahalli
622167,218978,Chokkandahalli
622168,218980,Nosagere
622169,218980,Nosagere
622170,218980,Nosagere
622171,218980,Nosagere
622172,218980,Nosagere
622173,218980,Nosagere
622174,218980,Nosagere
622175,218980,Nosagere
622176,218980,Nosagere
622177,218980,Nosagere
622178,218980,Nosagere
622179,218980,Nosagere
622180,218980,Nosagere
622181,218983,Santehalli
622182,218980,Nosagere
622183,218983,Santehalli
622184,218983,Santehalli
622185,218983,Santehalli
622186,218983,Santehalli
622187,218961,Araleri
622188,218983,Santehalli
622189,218968,Doddashivara
622190,218968,Doddashivara
622191,218968,Doddashivara
622192,218964,Chickkakuntur
622193,218964,Chickkakuntur
622194,218964,Chickkakuntur
622195,218961,Araleri
622196,218961,Araleri
622197,218961,Araleri
622198,218961,Araleri
622199,218961,Araleri
622200,218961,Araleri
622201,218983,Santehalli
622202,218983,Santehalli
622203,218976,Kudiyanur
622204,218983,Santehalli
622205,218976,Kudiyanur
622206,218983,Santehalli
622207,218976,Kudiyanur
622208,218976,Kudiyanur
622209,218976,Kudiyanur
622210,218976,Kudiyanur
622211,218976,Kudiyanur
622212,218976,Kudiyanur
622213,218976,Kudiyanur
622214,218976,Kudiyanur
622215,218976,Kudiyanur
622216,218976,Kudiyanur
622217,218976,Kudiyanur
622218,218976,Kudiyanur
622219,218983,Santehalli
622220,218976,Kudiyanur
622221,218961,Araleri
622222,218983,Santehalli
622223,218983,Santehalli
622224,218961,Araleri
622225,218961,Araleri
622226,218961,Araleri
622227,218961,Araleri
622228,218961,Araleri
622229,218971,Hulimangala Hosakote (H.Hosakote)
622230,218971,Hulimangala Hosakote (H.Hosakote)
622231,218980,Nosagere
622232,218971,Hulimangala Hosakote (H.Hosakote)
622233,218971,Hulimangala Hosakote (H.Hosakote)
622234,218971,Hulimangala Hosakote (H.Hosakote)
622235,218971,Hulimangala Hosakote (H.Hosakote)
622236,218971,Hulimangala Hosakote (H.Hosakote)
622237,218971,Hulimangala Hosakote (H.Hosakote)
622238,218977,Lakkur
622239,218977,Lakkur
622240,218971,Hulimangala Hosakote (H.Hosakote)
622241,218971,Hulimangala Hosakote (H.Hosakote)
622242,218965,Chikkathirupathi
622243,218965,Chikkathirupathi
622244,218965,Chikkathirupathi
622245,218977,Lakkur
622246,218977,Lakkur
622247,218973,Jayamangala
622248,218973,Jayamangala
622249,218973,Jayamangala
622250,218973,Jayamangala
622251,218965,Chikkathirupathi
622252,218965,Chikkathirupathi
622253,218965,Chikkathirupathi
622254,218965,Chikkathirupathi
622255,218965,Chikkathirupathi
622256,218965,Chikkathirupathi
622257,218965,Chikkathirupathi
622258,218973,Jayamangala
622259,218973,Jayamangala
622260,218973,Jayamangala
622261,218973,Jayamangala
622262,218962,Baliganahalli
622263,218976,Kudiyanur
622264,218976,Kudiyanur
622265,218962,Baliganahalli
622266,218962,Baliganahalli
622267,218962,Baliganahalli
622268,218966,Dadinaikanahallidoddi
622269,218962,Baliganahalli
622270,218966,Dadinaikanahallidoddi
622271,218966,Dadinaikanahallidoddi
622272,218966,Dadinaikanahallidoddi
622273,218966,Dadinaikanahallidoddi
622274,218966,Dadinaikanahallidoddi
622275,218966,Dadinaikanahallidoddi
622276,218966,Dadinaikanahallidoddi
622277,218966,Dadinaikanahallidoddi
622278,218966,Dadinaikanahallidoddi
622279,218962,Baliganahalli
622280,218962,Baliganahalli
622281,218962,Baliganahalli
622282,218962,Baliganahalli
622283,218962,Baliganahalli
622284,218962,Baliganahalli
622285,218962,Baliganahalli
622286,218962,Baliganahalli
622287,218970,Huladenahalli
622288,218970,Huladenahalli
622289,218970,Huladenahalli
622290,218970,Huladenahalli
622291,218970,Huladenahalli
622292,218982,Rajenahalli
622293,218982,Rajenahalli
622294,218982,Rajenahalli
622295,218982,Rajenahalli
622296,218982,Rajenahalli
622297,218970,Huladenahalli
622298,218982,Rajenahalli
622299,218982,Rajenahalli
622300,218982,Rajenahalli
622301,218982,Rajenahalli
622302,218982,Rajenahalli
622303,218982,Rajenahalli
622304,218969,Hasandahalli
622305,218969,Hasandahalli
622306,218982,Rajenahalli
622307,218982,Rajenahalli
622308,218982,Rajenahalli
622309,218969,Hasandahalli
622310,218969,Hasandahalli
622311,218982,Rajenahalli
622312,218982,Rajenahalli
622313,218969,Hasandahalli
622314,218962,Baliganahalli
622315,218969,Hasandahalli
622316,218969,Hasandahalli
622317,218969,Hasandahalli
622318,218969,Hasandahalli
622319,218969,Hasandahalli
622320,218969,Hasandahalli
622321,218969,Hasandahalli
622322,218969,Hasandahalli
622323,218969,Hasandahalli
622324,218969,Hasandahalli
622325,218967,Dinnahalli
622326,218981,Nutuve
622327,218981,Nutuve
622328,218981,Nutuve
622329,218981,Nutuve
622330,218967,Dinnahalli
622331,218981,Nutuve
622332,218981,Nutuve
622333,218967,Dinnahalli
622334,218967,Dinnahalli
622335,218967,Dinnahalli
622336,218969,Hasandahalli
622337,218969,Hasandahalli
622338,218987,Thrunasi
622339,218969,Hasandahalli
622340,218979,Masthi
622341,218979,Masthi
622342,218979,Masthi
622343,218979,Masthi
622344,218979,Masthi
622345,218979,Masthi
622346,218987,Thrunasi
622347,218987,Thrunasi
622348,218987,Thrunasi
622349,218987,Thrunasi
622350,218987,Thrunasi
622351,218987,Thrunasi
622352,218987,Thrunasi
622353,218987,Thrunasi
622354,218987,Thrunasi
622355,218987,Thrunasi
622356,218987,Thrunasi
622357,218969,Hasandahalli
622358,218987,Thrunasi
622359,218987,Thrunasi
622360,218967,Dinnahalli
622361,218967,Dinnahalli
622362,218967,Dinnahalli
622363,218967,Dinnahalli
622364,218967,Dinnahalli
622365,218967,Dinnahalli
622366,218967,Dinnahalli
622367,218967,Dinnahalli
622368,218966,Dadinaikanahallidoddi
622369,218967,Dinnahalli
622370,218967,Dinnahalli
622371,218967,Dinnahalli
622372,218967,Dinnahalli
622373,218967,Dinnahalli
622374,218967,Dinnahalli
622375,218967,Dinnahalli
622376,218967,Dinnahalli
622377,218964,Chickkakuntur
622378,218975,Kondasettihalli
622379,218975,Kondasettihalli
622380,218975,Kondasettihalli
622381,218974,Kavala Giriyana Halli (K.G. Halli)
622382,218974,Kavala Giriyana Halli (K.G. Halli)
622383,218974,Kavala Giriyana Halli (K.G. Halli)
622384,218974,Kavala Giriyana Halli (K.G. Halli)
622385,218974,Kavala Giriyana Halli (K.G. Halli)
622386,218974,Kavala Giriyana Halli (K.G. Halli)
622387,218974,Kavala Giriyana Halli (K.G. Halli)
622388,218985,Tekal
622389,218974,Kavala Giriyana Halli (K.G. Halli)
622390,218974,Kavala Giriyana Halli (K.G. Halli)
622391,218974,Kavala Giriyana Halli (K.G. Halli)
622392,218974,Kavala Giriyana Halli (K.G. Halli)
622393,218974,Kavala Giriyana Halli (K.G. Halli)
622394,218975,Kondasettihalli
622395,218975,Kondasettihalli
622396,218975,Kondasettihalli
622397,218975,Kondasettihalli
622398,218964,Chickkakuntur
622399,218964,Chickkakuntur
622400,218975,Kondasettihalli
622401,218964,Chickkakuntur
622402,218964,Chickkakuntur
622403,218975,Kondasettihalli
622404,218975,Kondasettihalli
622405,218974,Kavala Giriyana Halli (K.G. Halli)
622406,218974,Kavala Giriyana Halli (K.G. Halli)
622407,218974,Kavala Giriyana Halli (K.G. Halli)
622408,218985,Tekal
622409,218985,Tekal
622410,218985,Tekal
622411,218985,Tekal
622412,218963,Banahalli
622413,218985,Tekal
622414,218963,Banahalli
622415,218985,Tekal
622416,218974,Kavala Giriyana Halli (K.G. Halli)
622417,218974,Kavala Giriyana Halli (K.G. Halli)
622418,218974,Kavala Giriyana Halli (K.G. Halli)
622419,218975,Kondasettihalli
622420,218975,Kondasettihalli
622421,218975,Kondasettihalli
622422,218964,Chickkakuntur
622423,218974,Kavala Giriyana Halli (K.G. Halli)
622424,218985,Tekal
622425,218985,Tekal
622426,218985,Tekal
622427,218970,Huladenahalli
622428,218985,Tekal
622429,218970,Huladenahalli
622430,218970,Huladenahalli
622431,218970,Huladenahalli
622432,218985,Tekal
622433,218970,Huladenahalli
622434,218970,Huladenahalli
622435,218970,Huladenahalli
622436,218970,Huladenahalli
622437,218981,Nutuve
622438,218970,Huladenahalli
622439,218970,Huladenahalli
622440,218963,Banahalli
622441,218985,Tekal
622442,218985,Tekal
622443,218963,Banahalli
622444,218963,Banahalli
622445,218963,Banahalli
622446,218963,Banahalli
622447,218963,Banahalli
622448,218963,Banahalli
622449,218981,Nutuve
622450,218981,Nutuve
622451,218981,Nutuve
622452,218981,Nutuve
622453,218981,Nutuve
622454,218981,Nutuve
622455,218981,Nutuve
622456,218981,Nutuve
622457,218981,Nutuve
622458,218981,Nutuve
622459,218963,Banahalli
622460,218963,Banahalli
622461,218817,Soolikunte
622462,218817,Soolikunte
622463,218817,Soolikunte
622464,218817,Soolikunte
622465,218817,Soolikunte
622466,218817,Soolikunte
622467,218791,Chikka Ankandahally
622468,218791,Chikka Ankandahally
622469,218791,Chikka Ankandahally
622470,218791,Chikka Ankandahally
622471,218813,Mava Halli
622472,218813,Mava Halli
622473,218791,Chikka Ankandahally
622474,218791,Chikka Ankandahally
622475,218817,Soolikunte
622476,218791,Chikka Ankandahally
622477,218817,Soolikunte
622478,218817,Soolikunte
622479,218817,Soolikunte
622480,218817,Soolikunte
622481,218817,Soolikunte
622482,218817,Soolikunte
622483,218817,Soolikunte
622484,218817,Soolikunte
622485,218803,Inora Hosahalli
622486,218803,Inora Hosahalli
622487,218803,Inora Hosahalli
622488,218791,Chikka Ankandahally
622489,218791,Chikka Ankandahally
622490,218808,Karahalli
622491,218813,Mava Halli
622492,218808,Karahalli
622493,218808,Karahalli
622494,218808,Karahalli
622495,218803,Inora Hosahalli
622496,218803,Inora Hosahalli
622497,218803,Inora Hosahalli
622498,218803,Inora Hosahalli
622499,218803,Inora Hosahalli
622500,218803,Inora Hosahalli
622501,218803,Inora Hosahalli
622502,218803,Inora Hosahalli
622503,218803,Inora Hosahalli
622504,218803,Inora Hosahalli
622505,218800,Hulibele
622506,218800,Hulibele
622507,218800,Hulibele
622508,218793,Kesaranahalli
622509,218793,Kesaranahalli
622510,218792,Chinna Kota
622511,218792,Chinna Kota
622512,218793,Kesaranahalli
622513,218793,Kesaranahalli
622514,218800,Hulibele
622515,218811,Magondi
622516,218800,Hulibele
622517,218800,Hulibele
622518,218787,A.Jothena Halli
622519,218800,Hulibele
622520,218811,Magondi
622521,218811,Magondi
622522,218811,Magondi
622523,218793,Kesaranahalli
622524,218794,Doddavalagamadi
622525,218794,Doddavalagamadi
622526,218811,Magondi
622527,218811,Magondi
622528,218811,Magondi
622529,218811,Magondi
622530,218811,Magondi
622531,218811,Magondi
622532,218787,A.Jothena Halli
622533,218787,A.Jothena Halli
622534,218811,Magondi
622535,218811,Magondi
622536,218787,A.Jothena Halli
622537,218823,Yelesandra
622538,218809,Ketaganahalli
622539,218811,Magondi
622540,218809,Ketaganahalli
622541,218790,Budikote
622542,218787,A.Jothena Halli
622543,218787,A.Jothena Halli
622544,218787,A.Jothena Halli
622545,218787,A.Jothena Halli
622546,218787,A.Jothena Halli
622547,218787,A.Jothena Halli
622548,218787,A.Jothena Halli
622549,218790,Budikote
622550,218792,Chinna Kota
622551,218790,Budikote
622552,218790,Budikote
622553,218790,Budikote
622554,218790,Budikote
622555,218790,Budikote
622556,218823,Yelesandra
622557,218823,Yelesandra
622558,218823,Yelesandra
622559,218823,Yelesandra
622560,218790,Budikote
622561,218823,Yelesandra
622562,218816,Ramasagara
622563,218809,Ketaganahalli
622564,218809,Ketaganahalli
622565,218809,Ketaganahalli
622566,218823,Yelesandra
622567,218823,Yelesandra
622568,218823,Yelesandra
622569,218823,Yelesandra
622570,218790,Budikote
622571,218799,Gullahalli
622572,218823,Yelesandra
622573,218812,Marikuppam
622574,218823,Yelesandra
622575,218823,Yelesandra
622576,218823,Yelesandra
622577,218823,Yelesandra
622578,218788,Balamande
622579,218823,Yelesandra
622580,218799,Gullahalli
622581,218815,Paranda Halli
622582,218799,Gullahalli
622583,218799,Gullahalli
622584,218799,Gullahalli
622585,218799,Gullahalli
622586,218799,Gullahalli
622587,218799,Gullahalli
622588,218799,Gullahalli
622589,218788,Balamande
622590,218799,Gullahalli
622591,218788,Balamande
622592,218788,Balamande
622593,218788,Balamande
622594,218821,Thoppanahalli
622595,218788,Balamande
622596,218821,Thoppanahalli
622597,218821,Thoppanahalli
622598,218788,Balamande
622599,218809,Ketaganahalli
622600,218809,Ketaganahalli
622601,218809,Ketaganahalli
622602,218809,Ketaganahalli
622603,218809,Ketaganahalli
622604,218809,Ketaganahalli
622605,218809,Ketaganahalli
622606,218809,Ketaganahalli
622607,218809,Ketaganahalli
622608,218809,Ketaganahalli
622609,218809,Ketaganahalli
622610,218805,Kamasamudra
622611,218805,Kamasamudra
622612,218805,Kamasamudra
622613,218805,Kamasamudra
622614,218805,Kamasamudra
622615,218805,Kamasamudra
622616,218805,Kamasamudra
622617,218805,Kamasamudra
622618,218805,Kamasamudra
622619,218805,Kamasamudra
622620,218821,Thoppanahalli
622621,218821,Thoppanahalli
622622,218796,Donimadagu
622623,218796,Donimadagu
622624,218796,Donimadagu
622625,218796,Donimadagu
622626,218796,Donimadagu
622627,218796,Donimadagu
622628,218796,Donimadagu
622629,218796,Donimadagu
622630,218821,Thoppanahalli
622631,218821,Thoppanahalli
622632,218821,Thoppanahalli
622633,218821,Thoppanahalli
622634,218821,Thoppanahalli
622635,218821,Thoppanahalli
622636,218821,Thoppanahalli
622637,218821,Thoppanahalli
622638,218821,Thoppanahalli
622639,218821,Thoppanahalli
622640,218796,Donimadagu
622641,218796,Donimadagu
622642,218796,Donimadagu
622643,218796,Donimadagu
622644,218796,Donimadagu
622645,218796,Donimadagu
622646,218796,Donimadagu
622647,218813,Mava Halli
622648,218813,Mava Halli
622649,218813,Mava Halli
622650,218813,Mava Halli
622651,218813,Mava Halli
622652,218813,Mava Halli
622653,218802,Hunkunda
622654,218802,Hunkunda
622655,218802,Hunkunda
622656,218802,Hunkunda
622657,218802,Hunkunda
622658,218802,Hunkunda
622659,218802,Hunkunda
622660,218795,Doddur Karapanahally
622661,218808,Karahalli
622662,218806,Kammasandra
622663,218794,Doddavalagamadi
622664,218794,Doddavalagamadi
622665,218793,Kesaranahalli
622666,218794,Doddavalagamadi
622667,218794,Doddavalagamadi
622668,218794,Doddavalagamadi
622669,218794,Doddavalagamadi
622670,218794,Doddavalagamadi
622671,218794,Doddavalagamadi
622672,218794,Doddavalagamadi
622673,218797,Gatta Kamadena Hally
622674,218797,Gatta Kamadena Hally
622675,218797,Gatta Kamadena Hally
622676,218806,Kammasandra
622677,218806,Kammasandra
622678,218806,Kammasandra
622679,218806,Kammasandra
622680,218806,Kammasandra
622681,218815,Paranda Halli
622682,218798,Gatta Madamangala
622683,218812,Marikuppam
622684,218812,Marikuppam
622685,218812,Marikuppam
622686,218812,Marikuppam
622687,218812,Marikuppam
622688,218812,Marikuppam
622689,218812,Marikuppam
622690,218812,Marikuppam
622691,218812,Marikuppam
622692,218812,Marikuppam
622693,218812,Marikuppam
622694,218812,Marikuppam
622695,218798,Gatta Madamangala
622696,218798,Gatta Madamangala
622697,218802,Hunkunda
622698,218820,T Gollahalli
622699,218820,T Gollahalli
622700,218820,T Gollahalli
622701,218820,T Gollahalli
622702,218820,T Gollahalli
622703,218820,T Gollahalli
622704,218801,Hulkooru
622705,218801,Hulkooru
622706,218801,Hulkooru
622707,218801,Hulkooru
622708,218801,Hulkooru
622709,218801,Hulkooru
622710,218801,Hulkooru
622711,218820,T Gollahalli
622712,218820,T Gollahalli
622713,218820,T Gollahalli
622714,218802,Hunkunda
622715,218820,T Gollahalli
622716,218820,T Gollahalli
622717,218820,T Gollahalli
622718,218820,T Gollahalli
622719,218820,T Gollahalli
622720,218801,Hulkooru
622721,218801,Hulkooru
622722,218801,Hulkooru
622723,218801,Hulkooru
622724,218801,Hulkooru
622725,218819,Sundarapalya
622726,218816,Ramasagara
622727,218816,Ramasagara
622728,218816,Ramasagara
622729,218801,Hulkooru
622730,218801,Hulkooru
622731,218801,Hulkooru
622732,218806,Kammasandra
622733,218806,Kammasandra
622734,218806,Kammasandra
622735,218820,T Gollahalli
622736,218806,Kammasandra
